ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-10915.244999999999,-60013.17,-50074.2,-36814.365,-37055.475,-45250.424999999996,-15423.3,80272.08
-10913.939999999999,-60016.86,-50078.79,-36819.36,-37060.784999999996,-45255.15,-15420.465,80419.05
-10927.035,-60040.079999999994,-50102.595,-36840.825,-37079.549999999996,-45269.595,-15420.015,80566.47
-10925.775,-60032.97,-50095.439999999995,-36834.435,-37072.125,-45264.24,-15422.49,80711.28
-10922.265,-60021.494999999995,-50082.479999999996,-36822.375,-37062.18,-45256.095,-15419.88,80849.47499999999
-10932.255,-60043.409999999996,-50103.99,-36844.47,-37086.57,-45280.935,-15428.835,81000.045
-10957.23,-60084.81,-50143.095,-36883.619999999995,-37126.755,-45320.31,-15441.795,81149.76
-10933.244999999999,-60040.439999999995,-50096.655,-36838.575,-37085.085,-45285.165,-15427.125,81298.98
-10910.295,-60002.865,-50056.83,-36796.905,-37042.515,-45247.77,-15423.705,81445.86
-10915.47,-60002.595,-50056.38,-36795.42,-37038.24,-45247.59,-15467.894999999999,81597.375
-10869.255,-59958.765,-50016.869999999995,-36757.71,-37006.155,-45223.65,-15411.105,81752.76
-10898.055,-60034.32,-50100.39,-36842.939999999995,-37086.119999999995,-45289.439999999995,-15425.055,81907.425
-10917.63,-60061.545,-50127.795,-36867.195,-37095.165,-45264.689999999995,-15413.58,82056.42
-10928.699999999999,-60068.97,-50132.52,-36874.665,-37112.895,-45315.854999999996,-15430.769999999999,82197.675
-10924.064999999999,-60041.159999999996,-50101.02,-36840.06,-37080.945,-45300.78,-15439.59,82334.87999999999
-10915.965,-60033.555,-50094.314999999995,-36834.479999999996,-37072.665,-45267.615,-15444.404999999999,82478.295
-10919.205,-60035.085,-50095.979999999996,-36834.435,-37066.77,-45236.384999999995,-15420.689999999999,82618.02
-10933.695,-60060.78,-50123.34,-36863.369999999995,-37094.715,-45259.335,-15418.305,82759.14
-10925.145,-60042.555,-50103.045,-36843.479999999996,-37077.885,-45252.314999999995,-15418.845,82899.58499999999
-10923.119999999999,-60039.765,-50099.354999999996,-36839.07,-37074.284999999996,-45252.314999999995,-15420.914999999999,83041.47
-10926.99,-60050.564999999995,-50108.67,-36848.025,-37084.365,-45266.445,-15428.654999999999,83185.065
-10917.449999999999,-60035.22,-50089.95,-36830.25,-37070.955,-45260.369999999995,-15429.15,83323.845
-10924.605,-60027.435,-50090.49,-36831.78,-37070.685,-45256.455,-15413.31,83462.58
-10922.805,-60025.274999999994,-50088.869999999995,-36829.665,-37068.84,-45255.645,-15414.93,83600.50499999999
-10909.305,-59996.07,-50054.759999999995,-36795.465,-37037.205,-45230.04,-15407.189999999999,83731.995
-10915.02,-59999.31,-50054.04,-36795.104999999996,-37037.07,-45228.195,-15418.17,83865.06
-10922.715,-60007.545,-50056.875,-36795.78,-37036.439999999995,-45229.32,-15417.539999999999,84008.16
-10916.865,-59991.39,-50035.14,-36771.705,-37011.96,-45208.305,-15403.859999999999,84151.62
-10900.529999999999,-59986.079999999994,-50042.88,-36783.765,-37025.595,-45218.295,-15376.14,84290.08499999999
-10918.305,-60003.99,-50063.265,-36809.595,-37054.53,-45250.604999999996,-15385.455,84425.22
-10918.215,-59985.63,-50035.005,-36777.825,-37025.235,-45232.515,-15414.795,84560.58
-10883.97,-59952.869999999995,-49996.845,-36733.049999999996,-36976.229999999996,-45177.03,-15424.289999999999,84722.805
-10880.279999999999,-59982.975,-50042.7,-36780.299999999996,-37014.21,-45191.384999999995,-15387.93,84868.83
-10923.074999999999,-60063.659999999996,-50142.42,-36893.79,-37141.244999999995,-45344.07,-15466.14,85006.08
-10939.635,-60058.485,-50128.244999999995,-36877.275,-37124.549999999996,-45318.104999999996,-15452.64,85137.705
-10885.949999999999,-59975.64,-50039.369999999995,-36784.53,-37029.33,-45214.02,-15378.615,85282.83
-10930.365,-60052.814999999995,-50120.549999999996,-36866.52,-37109.655,-45289.439999999995,-15442.605,85424.67
-10956.195,-60074.865,-50138.46,-36883.845,-37126.71,-45311.31,-15472.349999999999,85566.87
-10965.555,-60086.88,-50152.409999999996,-36898.244999999995,-37137.104999999996,-45309.509999999995,-15518.205,85709.295
-10904.984999999999,-60007.274999999994,-50071.86,-36818.64,-37060.244999999995,-45242.955,-15476.355,85865.895
-10828.845,-59905.215,-49966.74,-36713.07,-36954.854999999996,-45139.68,-15300.269999999999,86025.78
-10899.494999999999,-60017.759999999995,-50079.645,-36821.43,-37052.955,-45221.445,-15346.755,86176.62
-10894.455,-60012.54,-50075.865,-36819.225,-37054.665,-45234.494999999995,-15377.984999999999,86326.92
-10895.535,-60012.27,-50074.424999999996,-36817.604999999996,-37055.655,-45243.045,-15392.609999999999,86473.575
-10897.38,-60006.42,-50067.045,-36811.08,-37050.39,-45233.909999999996,-15398.955,86608.26
-10904.67,-60016.14,-50075.145,-36820.619999999995,-37059.03,-45235.53,-15405.029999999999,86746.23
-10898.055,-60002.774999999994,-50061.465,-36807.165,-37046.744999999995,-45229.545,-15400.349999999999,86883.03
-10896.66,-60001.02,-50060.744999999995,-36805.14,-37044.63,-45229.095,-15398.369999999999,87019.65
-10894.994999999999,-60002.189999999995,-50059.034999999996,-36804.195,-37044.674999999996,-45229.14,-15401.385,87161.08499999999
-10895.535,-59996.52,-50045.445,-36789.479999999996,-37028.744999999995,-45212.22,-15407.144999999999,87302.87999999999
-10895.895,-59976.494999999995,-50018.22,-36759.78,-36997.695,-45183.78,-15395.625,87448.455
-10876.365,-59966.415,-50019.884999999995,-36764.055,-37004.13,-45190.755,-15374.474999999999,87587.37
-10894.455,-60025.68,-50097.78,-36848.79,-37091.205,-45275.31,-15407.595,87720.56999999999
-10888.38,-60006.645,-50069.34,-36817.83,-37060.424999999996,-45249.03,-15426.585,87856.37999999999
-10893.15,-60010.784999999996,-50070.555,-36816.705,-37057.95,-45244.755,-15417.269999999999,87987.735
-10909.484999999999,-60026.22,-50087.384999999995,-36836.189999999995,-37086.075,-45292.229999999996,-15414.119999999999,88121.61
-10887.164999999999,-59984.415,-50046.39,-36800.28,-37065.555,-45312.39,-15431.355,88262.685
-10842.029999999999,-59919.84,-49974.705,-36725.49,-36990.0,-45238.68,-15409.305,88408.39499999999
-10876.859999999999,-60001.2,-50062.14,-36809.505,-37054.17,-45253.305,-15429.689999999999,88545.465
-10907.414999999999,-60043.14,-50106.869999999995,-36851.49,-37080.674999999996,-45241.155,-15415.965,88681.635
-10905.345,-60035.22,-50098.14,-36839.79,-37066.455,-45218.97,-15409.17,88822.935
-10903.994999999999,-60040.079999999994,-50104.799999999996,-36849.555,-37084.005,-45247.455,-15450.345,88963.2
-10890.404999999999,-60009.57,-50067.09,-36812.385,-37052.415,-45222.57,-15433.109999999999,89105.31
-10852.74,-59948.685,-50003.145,-36749.115,-36995.895,-45184.59,-15362.685,89256.06
-10871.414999999999,-59990.085,-50044.905,-36789.75,-37037.115,-45238.365,-15382.664999999999,89389.53
-10881.765,-60008.715,-50064.57,-36813.195,-37063.71,-45263.835,-15401.115,89521.11
-10869.39,-59986.845,-50043.284999999996,-36791.595,-37037.835,-45220.725,-15379.47,89664.93
-10872.63,-59995.17,-50058.81,-36807.975,-37051.38,-45229.095,-15403.904999999999,89815.095
-10901.115,-60043.68,-50105.52,-36851.354999999996,-37087.335,-45252.674999999996,-15446.115,89960.76
-10892.744999999999,-60028.965,-50091.93,-36839.34,-37075.095,-45236.475,-15435.72,90105.20999999999
-10855.8,-59975.145,-50033.564999999995,-36780.345,-37019.97,-45188.82,-15365.519999999999,90245.43
-10880.73,-60011.145,-50062.905,-36806.76,-37042.695,-45207.72,-15352.74,90385.965
-10873.755,-59990.354999999996,-50038.47,-36781.965,-37020.42,-45193.77,-15380.099999999999,90531.405
-10862.955,-59987.43,-50044.68,-36793.17,-37036.305,-45217.215,-15416.099999999999,90668.97
-10872.045,-60003.854999999996,-50066.775,-36818.505,-37063.485,-45242.505,-15404.894999999999,90801.18
-10875.105,-60003.494999999995,-50062.545,-36812.564999999995,-37058.625,-45240.705,-15407.279999999999,90939.19499999999
-10878.885,-60007.59,-50064.39,-36813.555,-37058.67,-45247.229999999996,-15403.994999999999,91082.745
-10886.67,-60021.854999999996,-50077.395,-36825.93,-37071.045,-45263.79,-15404.76,91227.42
-10881.9,-60014.07,-50068.35,-36818.46,-37067.31,-45259.064999999995,-15421.32,91371.555
-10865.295,-59990.895,-50047.83,-36798.165,-37044.99,-45226.755,-15424.019999999999,91517.67
-10866.689999999999,-59995.799999999996,-50049.54,-36795.645,-37038.195,-45223.02,-15402.914999999999,91665.58499999999
-10857.285,-59983.38,-50034.24,-36780.345,-37027.034999999996,-45223.155,-15406.199999999999,91814.44499999999
-10865.88,-60005.88,-50062.049999999996,-36814.095,-37065.375,-45257.939999999995,-15420.869999999999,91959.885
-10880.369999999999,-60025.77,-50082.39,-36834.975,-37082.025,-45259.29,-15433.289999999999,92106.36
-10880.1,-60016.229999999996,-50067.18,-36813.645,-37049.4,-45209.07,-15405.435,92241.855
-10884.51,-60039.72,-50101.65,-36854.595,-37093.409999999996,-45251.055,-15401.474999999999,92375.28
-10896.119999999999,-60041.88,-50099.895,-36855.314999999995,-37105.74,-45286.74,-15453.269999999999,92517.03
-10882.125,-59998.005,-50052.555,-36808.064999999995,-37063.485,-45255.284999999996,-15444.63,92653.37999999999
-10878.029999999999,-60009.659999999996,-50066.595,-36818.549999999996,-37065.555,-45247.229999999996,-15407.234999999999,92786.805
-10908.675,-60054.479999999996,-50107.86,-36859.455,-37105.83,-45286.965,-15448.365,92920.275
-10926.27,-60069.645,-50124.42,-36876.78,-37122.39,-45305.369999999995,-15479.91,93057.795
-10861.064999999999,-59970.24,-50030.055,-36782.549999999996,-37028.07,-45209.25,-15412.5,93202.245
-10858.095,-59996.34,-50056.74,-36808.244999999995,-37050.93,-45227.79,-15412.68,93348.9
-10912.365,-60068.88,-50124.869999999995,-36875.475,-37118.25,-45295.695,-15465.465,93485.16
-10958.175,-60098.22,-50145.21,-36892.979999999996,-37136.295,-45312.975,-15529.68,93610.17
-10822.904999999999,-59886.63,-49925.295,-36671.715,-36924.705,-45120.24,-15375.06,93754.62
-10794.645,-59873.939999999995,-49916.34,-36661.68,-36913.68,-45112.32,-15306.3,93895.785
-10806.525,-59932.17,-49995.045,-36747.585,-36994.77,-45183.509999999995,-15330.555,94035.105
-10853.324999999999,-60007.095,-50076.45,-36836.82,-37087.515,-45276.39,-15381.18,94172.67
-10871.865,-60015.689999999995,-50071.77,-36828.45,-37078.47,-45259.47,-15388.695,94314.19499999999
-10854.945,-59994.225,-50045.939999999995,-36795.555,-37042.92,-45220.005,-15397.109999999999,94461.03
-10823.265,-59935.005,-49983.165,-36732.24,-36983.61,-45178.515,-15408.18,94608.26999999999
-10798.875,-59890.545,-49940.955,-36695.115,-36956.34,-45180.674999999996,-15378.885,94747.41
-10799.19,-59931.854999999996,-49995.0,-36753.39,-37014.93,-45245.564999999995,-15396.705,94886.45999999999
-10836.045,-59988.915,-50054.58,-36805.59,-37039.59,-45199.439999999995,-15373.935,95017.095
-10855.439999999999,-60020.189999999995,-50094.045,-36848.295,-37077.075,-45214.155,-15396.255,95157.855
-10867.275,-60036.57,-50107.59,-36862.29,-37097.055,-45247.59,-15406.244999999999,95304.78
-10866.42,-60020.729999999996,-50082.84,-36835.695,-37078.74,-45247.095,-15413.67,95444.64
-10854.945,-60000.119999999995,-50057.009999999995,-36809.325,-37054.619999999995,-45228.06,-15408.494999999999,95583.33
-10854.81,-60001.02,-50053.59,-36806.67,-37053.225,-45227.115,-15406.92,95730.61499999999
-10884.914999999999,-60024.645,-50078.564999999995,-36833.76,-37083.42,-45260.685,-15452.189999999999,95871.51
-10849.365,-59979.195,-50039.505,-36799.74,-37059.57,-45253.755,-15461.46,96019.56
-10793.789999999999,-59928.884999999995,-49992.705,-36753.165,-37009.755,-45200.744999999995,-15365.07,96168.95999999999
-10865.609999999999,-60029.145,-50084.729999999996,-36835.38,-37075.32,-45247.994999999995,-15367.005,96307.56
-10850.175,-59985.81,-50037.57,-36786.6,-37030.545,-45210.735,-15376.814999999999,96439.59
-10843.56,-59985.585,-50042.025,-36792.314999999995,-37038.24,-45220.5,-15400.305,96576.84
-10843.199999999999,-59986.935,-50048.64,-36803.43,-37050.75,-45232.29,-15424.605,96723.18
-10847.205,-59997.555,-50058.585,-36814.905,-37069.92,-45255.33,-15421.455,96874.01999999999
-10867.814999999999,-60036.795,-50098.095,-36850.77,-37098.36,-45277.83,-15394.32,97021.89
-10873.529999999999,-60039.899999999994,-50098.14,-36850.365,-37095.525,-45274.455,-15406.38,97167.15
-10867.23,-60012.54,-50065.965,-36819.405,-37066.049999999996,-45236.07,-15406.83,97307.45999999999
-10851.525,-59998.049999999996,-50053.86,-36809.82,-37061.189999999995,-45241.47,-15421.724999999999,97445.295
-10842.66,-59988.689999999995,-50046.119999999995,-36803.43,-37058.445,-45246.645,-15453.269999999999,97582.815
-10854.99,-60010.965,-50068.305,-36824.265,-37074.104999999996,-45240.615,-15418.305,97721.325
-10836.63,-59990.354999999996,-50039.505,-36792.18,-37043.865,-45227.52,-15403.185,97853.355
