ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-8850.645,-29154.96,-6021.135,-22907.61,-21506.219999999998,-26935.695,-21136.454999999998,-1388.565
-8899.83,-29150.28,-6003.99,-22879.98,-21477.87,-26914.004999999997,-21144.329999999998,-1419.705
-8904.69,-29166.84,-6010.245,-22878.18,-21487.995,-26941.14,-21146.355,-1409.5349999999999
-8831.88,-29187.989999999998,-6051.15,-22928.579999999998,-21553.785,-27022.59,-21129.614999999998,-1346.1299999999999
-8790.119999999999,-29142.539999999997,-6035.715,-22940.145,-21578.309999999998,-27056.43,-21143.114999999998,-1331.82
-8784.945,-29143.98,-6033.51,-22939.92,-21583.395,-27078.254999999997,-21145.094999999998,-1308.195
-8782.92,-29182.05,-6057.179999999999,-22954.364999999998,-21603.329999999998,-27108.0,-21140.28,-1273.0049999999999
-8797.77,-29197.62,-6081.389999999999,-22978.485,-21622.68,-27114.12,-21138.93,-1274.49
-8785.574999999999,-29184.39,-6073.29,-22971.96,-21610.485,-27078.48,-21120.3,-1281.87
-8783.145,-29143.485,-6040.53,-22950.09,-21586.005,-27036.0,-21110.805,-1308.24
-8787.33,-29113.829999999998,-6024.554999999999,-22941.585,-21569.895,-27011.43,-21119.805,-1327.0049999999999
-8784.855,-29121.164999999997,-6032.925,-22939.605,-21565.71,-27013.5,-21129.165,-1330.11
-8794.215,-29146.68,-6044.94,-22932.855,-21559.094999999998,-27013.364999999998,-21141.54,-1347.6599999999999
-8846.369999999999,-29194.739999999998,-6046.155,-22914.09,-21541.274999999998,-27004.364999999998,-21138.795,-1369.53
-8882.595,-29222.414999999997,-6052.545,-22918.68,-21549.42,-27023.625,-21133.934999999998,-1364.985
-8861.22,-29199.239999999998,-6047.594999999999,-22930.559999999998,-21572.19,-27062.64,-21149.19,-1342.44
-8851.994999999999,-29192.265,-6057.135,-22942.395,-21584.52,-27079.425,-21169.89,-1335.06
-8854.289999999999,-29189.204999999998,-6051.014999999999,-22942.98,-21579.434999999998,-27059.489999999998,-21162.015,-1331.055
-8864.1,-29208.87,-6061.635,-22944.69,-21570.66,-27023.265,-21136.41,-1343.835
-8886.285,-29226.375,-6069.554999999999,-22941.27,-21564.945,-27003.015,-21116.16,-1359.6299999999999
-8851.5,-29223.18,-6079.545,-22956.795,-21577.68,-27009.18,-21103.875,-1341.72
-8766.494999999999,-29163.239999999998,-6051.375,-22935.96,-21562.739999999998,-27000.045,-21104.19,-1316.61
-8733.33,-29129.67,-6041.025,-22932.045,-21565.844999999998,-27014.445,-21110.535,-1300.2749999999999
-8769.645,-29152.89,-6049.035,-22941.945,-21582.315,-27044.055,-21125.745,-1311.615
-8794.574999999999,-29164.32,-6049.889999999999,-22942.35,-21583.575,-27054.945,-21146.219999999998,-1333.8899999999999
-8815.005,-29175.39,-6057.045,-22948.245,-21590.684999999998,-27073.754999999997,-21159.045,-1339.965
-8832.285,-29176.379999999997,-6060.24,-22954.454999999998,-21596.76,-27084.87,-21166.2,-1339.245
-8817.93,-29164.14,-6048.179999999999,-22947.39,-21590.415,-27068.94,-21168.675,-1342.71
-8804.07,-29144.61,-6021.135,-22911.75,-21549.645,-27007.245,-21147.93,-1354.455
-8819.414999999999,-29152.62,-6024.915,-22907.43,-21536.28,-26973.855,-21126.915,-1361.52
-8833.545,-29207.34,-6065.594999999999,-22931.954999999998,-21549.329999999998,-26976.015,-21110.265,-1350.27
-8803.17,-29195.55,-6065.505,-22935.239999999998,-21551.445,-26981.145,-21123.09,-1339.83
-8799.21,-29132.864999999998,-6025.5,-22916.969999999998,-21540.69,-26979.39,-21161.565,-1378.7549999999999
-8817.84,-29099.879999999997,-5991.525,-22892.805,-21525.48,-26975.655,-21182.805,-1413.405
-8852.58,-29103.57,-5986.62,-22881.735,-21519.54,-26982.629999999997,-21172.005,-1401.885
-8867.97,-29167.245,-6045.615,-22927.23,-21567.96,-27044.414999999997,-21146.985,-1346.31
-8817.029999999999,-29209.545,-6076.304999999999,-22957.379999999997,-21608.954999999998,-27095.895,-21133.395,-1290.915
-8798.13,-29188.89,-6074.639999999999,-22967.055,-21619.755,-27098.37,-21123.585,-1274.49
-8825.805,-29211.03,-6083.55,-22960.35,-21593.52,-27043.2,-21118.094999999998,-1301.49
-8819.055,-29236.95,-6098.49,-22955.715,-21571.785,-26996.309999999998,-21101.445,-1316.7
-8820.945,-29222.28,-6085.485,-22945.725,-21561.614999999998,-26980.469999999998,-21094.02,-1332.405
-8837.82,-29212.92,-6077.205,-22939.335,-21554.864999999998,-26978.265,-21105.54,-1344.465
-8830.08,-29209.094999999998,-6076.3949999999995,-22935.465,-21554.64,-26986.545,-21121.11,-1346.22
-8819.505,-29192.039999999997,-6070.275,-22935.105,-21560.67,-27005.129999999997,-21132.18,-1345.905
-8818.965,-29160.225,-6056.325,-22943.475,-21576.6,-27032.625,-21142.079999999998,-1347.2549999999999
-8828.64,-29155.14,-6048.764999999999,-22945.094999999998,-21586.41,-27055.754999999997,-21160.575,-1354.995
-8836.875,-29145.42,-6013.844999999999,-22909.364999999998,-21568.545,-27052.065,-21178.125,-1363.095
-8819.82,-29161.71,-6030.585,-22907.52,-21559.094999999998,-27033.48,-21177.36,-1361.475
-8813.07,-29172.059999999998,-6057.36,-22923.18,-21557.16,-27001.98,-21144.78,-1357.245
-8833.455,-29176.695,-6067.53,-22946.535,-21575.34,-26998.739999999998,-21118.005,-1361.115
-8863.47,-29212.92,-6091.065,-22962.105,-21572.684999999998,-26980.155,-21097.53,-1356.57
-8882.91,-29238.795,-6116.355,-22973.219999999998,-21573.54,-26980.02,-21096.675,-1346.715
-8898.029999999999,-29247.795,-6097.23,-22942.53,-21555.585,-26980.785,-21119.445,-1369.845
-8880.615,-29215.395,-6062.76,-22916.879999999997,-21546.719999999998,-26990.64,-21135.6,-1385.28
-8838.81,-29200.364999999998,-6044.13,-22904.954999999998,-21547.755,-27006.39,-21133.35,-1356.705
-8812.485,-29219.94,-6052.815,-22917.42,-21574.17,-27052.92,-21141.36,-1320.345
-8774.279999999999,-29169.855,-6053.849999999999,-22935.51,-21598.739999999998,-27081.27,-21152.925,-1305.405
-8759.88,-29137.41,-6052.635,-22947.795,-21605.85,-27075.329999999998,-21147.795,-1304.145
-8790.48,-29162.969999999998,-6062.67,-22946.355,-21588.795,-27030.645,-21134.34,-1328.175
-8854.695,-29200.274999999998,-6068.25,-22933.98,-21559.545,-26977.23,-21127.5,-1379.8799999999999
-8903.744999999999,-29211.12,-6067.844999999999,-22925.925,-21541.454999999998,-26947.8,-21118.545,-1405.8899999999999
-8905.59,-29184.93,-6054.929999999999,-22918.815,-21528.09,-26932.77,-21138.03,-1416.0149999999999
-8882.595,-29174.445,-6059.07,-22921.245,-21530.295,-26940.555,-21147.3,-1414.665
-8853.345,-29165.715,-6049.08,-22910.895,-21535.155,-26964.585,-21157.515,-1414.3049999999998
-8819.595,-29185.695,-6052.23,-22909.545,-21553.2,-27007.02,-21144.195,-1345.59
-8814.779999999999,-29215.17,-6082.92,-22947.57,-21604.77,-27075.195,-21148.515,-1305.99
-8784.045,-29173.14,-6065.505,-22952.295,-21622.41,-27105.21,-21166.11,-1308.4199999999998
-8791.244999999999,-29172.239999999998,-6067.215,-22952.204999999998,-21611.114999999998,-27076.32,-21151.35,-1321.7849999999999
-8801.55,-29180.024999999998,-6074.37,-22955.445,-21591.855,-27021.329999999998,-21129.48,-1334.115
-8847.18,-29241.18,-6105.69,-22961.969999999998,-21571.559999999998,-26967.239999999998,-21120.704999999998,-1365.165
-8865.945,-29247.524999999998,-6106.32,-22949.145,-21555.495,-26948.565,-21120.93,-1391.49
-8895.24,-29209.094999999998,-6072.929999999999,-22921.425,-21541.364999999998,-26951.625,-21130.425,-1413.72
-8911.44,-29172.329999999998,-6044.715,-22906.44,-21535.785,-26956.485,-21132.765,-1408.32
-8899.965,-29206.395,-6082.155,-22939.425,-21564.765,-26987.399999999998,-21124.485,-1376.0549999999998
-8851.725,-29229.39,-6109.65,-22958.594999999998,-21586.094999999998,-27015.704999999998,-21127.005,-1354.59
-8819.414999999999,-29232.989999999998,-6094.575,-22951.62,-21603.239999999998,-27062.504999999997,-21144.645,-1333.53
-8807.355,-29224.89,-6087.24,-22949.19,-21605.13,-27070.605,-21160.17,-1336.725
-8825.445,-29224.8,-6106.139999999999,-22955.579999999998,-21594.42,-27040.635,-21162.239999999998,-1364.175
-8875.035,-29220.57,-6088.23,-22934.07,-21566.024999999998,-26989.469999999998,-21146.309999999998,-1384.02
-8906.085,-29214.225,-6074.37,-22929.254999999997,-21553.515,-26955.27,-21132.27,-1393.29
-8895.734999999999,-29175.075,-6046.5599999999995,-22920.12,-21545.954999999998,-26941.094999999998,-21118.59,-1398.195
-8862.074999999999,-29186.055,-6060.014999999999,-22920.03,-21549.96,-26954.01,-21108.149999999998,-1380.1499999999999
-8803.44,-29201.85,-6076.035,-22921.245,-21558.329999999998,-26973.585,-21107.385,-1339.02
-8770.5,-29202.21,-6071.264999999999,-22924.62,-21571.605,-26998.695,-21108.239999999998,-1316.34
-8795.43,-29206.079999999998,-6071.04,-22930.425,-21581.55,-27021.149999999998,-21120.48,-1326.6
-8819.595,-29222.73,-6084.63,-22941.989999999998,-21595.41,-27050.445,-21138.704999999998,-1329.345
-8842.455,-29230.515,-6096.15,-22952.07,-21605.445,-27064.305,-21154.77,-1343.115
-8836.244999999999,-29212.289999999997,-6088.32,-22946.085,-21595.23,-27041.76,-21156.12,-1351.62
-8815.32,-29191.815,-6078.014999999999,-22940.864999999998,-21585.825,-27011.745,-21129.524999999998,-1343.8799999999999
-8826.93,-29207.52,-6087.51,-22939.245,-21569.67,-26972.55,-21112.155,-1356.165
-8828.1,-29202.614999999998,-6080.985,-22928.895,-21553.739999999998,-26949.195,-21111.21,-1365.9299999999998
-8834.49,-29189.879999999997,-6073.38,-22929.57,-21557.34,-26959.004999999997,-21125.969999999998,-1379.115
-8837.01,-29178.495,-6055.83,-22911.704999999998,-21543.255,-26955.765,-21137.13,-1390.815
-8859.465,-29195.19,-6071.715,-22928.04,-21563.46,-26982.945,-21144.105,-1406.34
-8865.539999999999,-29200.23,-6079.32,-22936.68,-21573.405,-27001.44,-21151.125,-1399.77
-8846.82,-29182.004999999997,-6061.815,-22921.965,-21572.37,-27023.219999999998,-21172.5,-1380.87
-8868.285,-29193.975,-6069.15,-22928.94,-21582.765,-27039.914999999997,-21177.765,-1381.635
-8881.335,-29192.805,-6072.03,-22928.265,-21569.579999999998,-27007.065,-21158.46,-1385.73
-8866.35,-29197.17,-6079.905,-22938.39,-21571.425,-26983.215,-21127.995,-1364.2649999999999
-8890.289999999999,-29245.59,-6114.915,-22959.045,-21578.04,-26967.645,-21115.755,-1372.365
-8904.69,-29267.414999999997,-6132.87,-22968.629999999997,-21584.565,-26971.065,-21114.719999999998,-1385.37
-8870.445,-29258.954999999998,-6113.25,-22953.329999999998,-21580.515,-26977.68,-21120.885,-1384.02
-8849.25,-29243.204999999998,-6103.035,-22951.125,-21584.114999999998,-26988.93,-21116.52,-1369.8899999999999
