ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
23621.085,15644.925,14010.93,5661.675,-81814.59,-25276.32,22125.059999999998,-2061.045
23620.14,15645.06,14011.335,5666.804999999999,-81807.84,-25260.48,22128.57,-2056.455
23618.16,15645.42,14012.685,5671.26,-81803.16,-25243.875,22132.395,-2055.645
23616.495,15644.609999999999,14014.439999999999,5672.61,-81802.125,-25235.504999999997,22133.655,-2056.6349999999998
23615.954999999998,15643.935,14014.305,5673.285,-81802.845,-25239.69,22133.34,-2056.005
23615.954999999998,15645.06,14014.8,5675.04,-81804.015,-25241.895,22136.355,-2053.575
23624.594999999998,15655.05,14022.585,5682.735,-81800.28,-25239.015,22140.809999999998,-2046.645
23622.84,15651.72,14014.529999999999,5673.87,-81812.52,-25251.57,22128.344999999998,-2051.8199999999997
23621.579999999998,15648.21,14011.154999999999,5670.855,-81816.56999999999,-25253.145,22127.805,-2052.45
23627.114999999998,15649.695,14013.404999999999,5673.42,-81814.905,-25250.175,22136.085,-2045.1599999999999
23624.145,15644.07,14009.894999999999,5669.91,-81820.62,-25252.425,22134.51,-2047.905
23618.565,15639.119999999999,14007.42,5669.46,-81821.79,-25252.515,22130.415,-2053.395
23610.87,15634.17,14000.58,5660.73,-81833.58,-25263.315,22123.395,-2057.265
23609.61,15635.07,14000.67,5659.965,-81838.035,-25264.305,22121.055,-2055.645
23614.695,15637.635,14004.63,5664.87,-81836.50499999999,-25260.21,22121.73,-2051.8199999999997
23620.32,15640.289999999999,14008.05,5667.4349999999995,-81841.05,-25258.184999999998,22128.39,-2044.62
23627.565,15646.23,14015.654999999999,5673.285,-81843.20999999999,-25252.379999999997,22138.559999999998,-2035.35
23625.18,15645.105,14015.609999999999,5673.87,-81845.595,-25255.665,22135.635,-2038.32
23622.12,15642.0,14013.045,5673.0599999999995,-81844.11,-25255.215,22129.875,-2042.37
23621.355,15637.185,14009.76,5669.6849999999995,-81842.48999999999,-25253.145,22127.579999999998,-2041.47
23624.684999999998,15636.105,14008.68,5668.245,-81840.42,-25257.465,22124.52,-2039.04
23626.44,15635.835,14011.56,5672.16,-81830.79,-25254.135,22121.864999999998,-2037.4199999999998
23623.379999999997,15632.55,14011.605,5673.15,-81830.565,-25249.32,22120.29,-2041.0649999999998
23619.42,15630.074999999999,14011.965,5675.175,-81828.135,-25245.899999999998,22116.105,-2045.4299999999998
23615.594999999998,15625.08,14006.744999999999,5669.639999999999,-81835.065,-25248.825,22111.695,-2048.895
23621.535,15626.835,14010.885,5672.07,-81836.01,-25249.05,22116.735,-2042.235
23622.885,15624.675,14010.705,5670.8099999999995,-81840.825,-25255.305,22117.86,-2040.345
23614.965,15616.439999999999,14003.324999999999,5664.285,-81850.455,-25262.91,22107.87,-2050.74
23618.385,15618.285,14005.845,5665.724999999999,-81852.20999999999,-25262.19,22103.82,-2049.0299999999997
23625.045,15623.46,14012.144999999999,5669.6849999999995,-81849.915,-25259.399999999998,22105.665,-2041.83
23623.92,15619.68,14010.074999999999,5667.075,-81852.3,-25259.175,22105.35,-2042.145
23620.635,15613.244999999999,14003.73,5660.955,-81861.435,-25263.945,22107.735,-2042.1899999999998
23613.03,15605.01,13994.91,5652.764999999999,-81870.93,-25267.68,22100.309999999998,-2047.2749999999999
23614.379999999997,15606.404999999999,13997.43,5656.41,-81867.69,-25262.415,22095.45,-2046.915
23609.114999999998,15600.15,13990.769999999999,5649.57,-81877.41,-25266.645,22095.045,-2049.5699999999997
23607.135,15598.619999999999,13993.47,5652.855,-81873.315,-25257.87,22102.605,-2048.265
23612.489999999998,15607.394999999999,14006.07,5667.255,-81859.00499999999,-25241.489999999998,22105.485,-2045.07
23608.26,15604.605,14000.67,5660.505,-81870.705,-25252.515,22098.78,-2049.93
23611.41,15609.96,14006.744999999999,5667.12,-81866.25,-25249.094999999998,22102.335,-2046.915
23610.825,15610.5,14006.654999999999,5666.76,-81867.42,-25253.415,22101.93,-2044.4399999999998
23606.684999999998,15605.64,13999.814999999999,5659.74,-81875.11499999999,-25259.04,22098.465,-2048.7599999999998
23611.41,15610.859999999999,14006.385,5668.0199999999995,-81864.94499999999,-25239.69,22105.26,-2044.3049999999998
23610.69,15608.609999999999,14004.404999999999,5667.12,-81867.19499999999,-25235.19,22108.86,-2042.5049999999999
23604.21,15603.75,13999.545,5662.53,-81872.595,-25245.899999999998,22105.44,-2047.0049999999999
23602.23,15601.635,13998.644999999999,5662.035,-81870.75,-25256.43,22105.26,-2048.04
23603.445,15603.885,14001.074999999999,5663.295,-81869.76,-25258.815,22108.95,-2046.24
23608.395,15607.439999999999,14004.99,5666.804999999999,-81866.87999999999,-25250.355,22117.094999999998,-2040.0749999999998
23606.19,15602.805,14001.705,5662.53,-81867.95999999999,-25250.175,22109.399999999998,-2045.745
