ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-7665.75,-26746.92,18705.285,-2479.545,8538.119999999999,-18149.04,-18506.969999999998,12582.9
-7802.28,-26925.614999999998,18528.614999999998,-2541.33,8669.88,-18367.515,-18443.835,12632.445
-7962.66,-27108.585,18397.934999999998,-2493.225,9021.96,-17946.585,-18382.094999999998,12589.335
-7940.34,-27051.344999999998,18444.105,-2488.5899999999997,8945.82,-17546.67,-18378.54,12521.88
-7956.405,-27026.28,18456.57,-2521.44,8855.46,-17510.985,-18310.905,12460.095
-8001.315,-27027.36,18447.39,-2526.66,8864.1,-17813.745,-18330.524999999998,12377.835
-8043.389999999999,-27044.37,18435.42,-2504.3399999999997,8884.17,-17897.67,-18463.005,12358.305
-8027.054999999999,-26969.67,18504.045,-2502.9449999999997,8738.235,-17822.79,-18449.864999999998,12406.545
-8049.554999999999,-26991.945,18453.825,-2563.245,8693.235,-17851.23,-18450.045,12525.84
-8117.865,-27093.914999999997,18344.969999999998,-2640.69,8705.025,-17755.469999999998,-18454.725,12802.859999999999
-8026.695,-26919.719999999998,18529.38,-2578.5,8502.57,-18480.149999999998,-18502.245,13056.84
-8046.719999999999,-26907.66,18565.695,-2521.44,8519.31,-18649.44,-18513.135,13267.484999999999
-8256.465,-27162.585,18324.18,-2567.295,8845.92,-17809.605,-18539.505,13445.369999999999
-8357.895,-27273.645,18216.765,-2595.555,9016.02,-17108.235,-18396.09,13615.605
-8277.705,-27163.89,18303.21,-2589.795,8862.93,-17527.545,-18323.55,13784.85
-8232.255,-27110.43,18363.555,-2584.395,8731.305,-17994.015,-18413.28,13960.71
-8225.595,-27095.579999999998,18387.945,-2560.6349999999998,8731.44,-18116.864999999998,-18524.024999999998,14145.029999999999
-8265.15,-27146.52,18319.545,-2597.13,8759.88,-17827.695,-18499.364999999998,14342.805
-8296.695,-27164.475,18290.835,-2626.29,8766.494999999999,-17659.035,-18527.265,14537.385
-8320.86,-27174.195,18299.835,-2583.855,8848.529999999999,-17629.38,-18493.695,14686.019999999999
-8329.725,-27164.7,18310.905,-2618.865,8709.93,-17839.17,-18343.575,14813.234999999999
