ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
4767.255,-12814.965,-2004.84,-536.4449999999999,12722.49,-15381.63,-2280.7799999999997,2651.265
4763.07,-12804.705,-1988.55,-503.41499999999996,12763.71,-15340.32,-2279.115,2668.005
4743.2699999999995,-12812.039999999999,-2028.6899999999998,-508.005,12766.904999999999,-15336.9,-2247.39,2706.705
4745.835,-12835.305,-2094.255,-552.1949999999999,12724.064999999999,-15377.535,-2241.9449999999997,2704.77
4783.1849999999995,-12848.13,-2070.765,-543.465,12722.805,-15391.08,-2255.49,2711.7
4816.125,-12863.835,-2018.655,-521.685,12731.445,-15408.359999999999,-2255.985,2735.8199999999997
4824.045,-12865.365,-2009.97,-519.7049999999999,12725.73,-15424.47,-2251.665,2733.435
4817.295,-12855.465,-1993.59,-506.115,12739.185,-15407.955,-2258.055,2719.4849999999997
4795.155,-12832.064999999999,-1985.895,-501.03,12749.984999999999,-15381.72,-2284.6949999999997,2699.91
4778.19,-12810.24,-1968.705,-518.4,12734.775,-15377.67,-2273.265,2699.235
4769.955,-12784.23,-1938.78,-517.23,12738.6,-15370.064999999999,-2251.305,2697.0299999999997
4741.65,-12768.93,-1976.58,-528.795,12745.484999999999,-15354.9,-2250.0,2685.7799999999997
4743.764999999999,-12776.039999999999,-2031.615,-535.275,12754.035,-15338.97,-2232.855,2705.355
4773.105,-12787.019999999999,-2051.2799999999997,-535.4549999999999,12743.865,-15361.92,-2245.5899999999997,2708.685
4783.59,-12801.105,-2037.51,-530.01,12735.09,-15389.955,-2262.5099999999998,2705.7149999999997
4805.325,-12825.72,-2033.955,-535.4549999999999,12716.685,-15423.39,-2264.4449999999997,2722.41
4824.8099999999995,-12833.685,-2002.4099999999999,-536.5799999999999,12702.914999999999,-15448.185,-2266.56,2733.525
4803.929999999999,-12819.644999999999,-1989.99,-532.395,12713.13,-15432.66,-2262.87,2723.4
4776.21,-12810.914999999999,-2053.17,-537.03,12720.645,-15410.34,-2252.0699999999997,2693.61
4765.635,-12784.59,-2061.6749999999997,-534.87,12725.73,-15395.355,-2258.775,2677.815
4773.15,-12767.715,-2061.315,-533.88,12724.92,-15392.519999999999,-2283.795,2697.2999999999997
4792.7699999999995,-12746.789999999999,-2043.09,-530.3249999999999,12723.975,-15397.695,-2264.94,2723.31
4801.679999999999,-12730.005,-2014.7849999999999,-511.695,12742.109999999999,-15378.164999999999,-2236.14,2720.025
4770.2699999999995,-12729.42,-1985.58,-502.56,12761.369999999999,-15349.05,-2254.5899999999997,2701.17
4755.285,-12751.56,-2001.96,-512.1899999999999,12762.855,-15352.515,-2248.47,2707.335
4802.22,-12787.695,-2013.165,-518.4,12749.76,-15380.099999999999,-2238.0299999999997,2738.295
4810.905,-12806.82,-2010.2849999999999,-534.8249999999999,12718.035,-15424.74,-2256.795,2728.2599999999998
4821.12,-12816.494999999999,-2023.0649999999998,-524.5649999999999,12720.555,-15427.619999999999,-2273.94,2728.17
4820.175,-12776.58,-2035.53,-508.09499999999997,12744.314999999999,-15393.555,-2278.35,2727.81
4800.599999999999,-12728.115,-2029.5449999999998,-515.5649999999999,12742.605,-15381.585,-2261.115,2717.5499999999997
4782.0599999999995,-12709.71,-2034.72,-535.545,12734.46,-15369.074999999999,-2231.505,2713.005
4758.84,-12714.029999999999,-2044.3049999999998,-538.6949999999999,12747.96,-15340.185,-2219.13,2701.575
4764.87,-12718.395,-2053.575,-533.835,12754.395,-15335.144999999999,-2222.865,2702.43
4763.025,-12724.154999999999,-2060.865,-543.285,12734.369999999999,-15367.545,-2245.41,2695.995
4797.405,-12728.475,-2035.1699999999998,-532.0799999999999,12734.64,-15385.68,-2257.065,2717.685
