ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
16186.365,4548.69,7978.7699999999995,-923.265,-104396.48999999999,-27889.875,17128.755,-10707.39
16179.119999999999,4536.54,7967.655,-931.8149999999999,-104390.64,-27864.765,17122.5,-10714.59
16183.71,4543.47,7972.605,-929.5649999999999,-104378.04,-27851.129999999997,17118.809999999998,-10713.869999999999
16187.939999999999,4545.09,7969.365,-940.545,-104393.97,-27868.14,17121.375,-10710.63
16189.695,4541.535,7964.91,-944.64,-104403.69,-27883.485,17123.985,-10706.805
16188.885,4534.83,7965.45,-932.8499999999999,-104391.98999999999,-27880.515,17123.22,-10710.72
16187.13,4531.5,7962.525,-936.9449999999999,-104396.355,-27885.555,17113.005,-10718.19
16193.789999999999,4539.51,7965.36,-944.37,-104414.94,-27897.21,17121.51,-10710.27
16198.785,4546.035,7966.035,-955.7099999999999,-104436.765,-27916.875,17128.035,-10703.025
16194.914999999999,4540.995,7964.415,-951.0749999999999,-104426.235,-27911.475,17129.745,-10704.555
16185.51,4531.32,7964.325,-933.8399999999999,-104396.94,-27882.09,17128.934999999998,-10710.539999999999
16176.869999999999,4525.83,7967.474999999999,-919.4399999999999,-104371.33499999999,-27850.905,17112.735,-10721.25
16177.769999999999,4533.12,7978.95,-905.67,-104355.81,-27832.635,17107.02,-10723.904999999999
16173.855,4527.09,7968.285,-924.255,-104378.08499999999,-27855.0,17113.725,-10725.57
16176.285,4523.67,7959.915,-942.5699999999999,-104402.11499999999,-27884.295,17115.075,-10722.69
16184.88,4527.585,7961.085,-951.03,-104413.86,-27902.07,17121.87,-10715.535
16187.085,4527.63,7958.025,-956.655,-104421.555,-27915.39,17123.535,-10714.5
16180.83,4519.665,7951.95,-955.395,-104414.67,-27907.605,17116.739999999998,-10720.845
16182.09,4522.905,7958.61,-942.0749999999999,-104396.04,-27889.695,17114.13,-10722.555
16182.585,4522.365,7956.855,-941.355,-104390.055,-27883.215,17111.835,-10724.22
16191.945,4533.12,7967.7,-932.8499999999999,-104379.48,-27877.68,17118.765,-10715.22
16192.484999999999,4535.19,7967.969999999999,-933.255,-104380.11,-27882.0,17119.53,-10714.185
16187.805,4530.24,7965.8099999999995,-932.7149999999999,-104377.72499999999,-27878.579999999998,17118.0,-10717.65
16182.135,4523.67,7962.705,-937.8449999999999,-104384.06999999999,-27879.885,17112.645,-10722.06
16186.14,4529.97,7966.53,-938.5649999999999,-104383.845,-27880.875,17114.67,-10719.404999999999
16186.904999999999,4528.9349999999995,7961.759999999999,-946.62,-104393.79,-27892.079999999998,17116.47,-10716.705
16183.845,4524.165,7957.304999999999,-954.495,-104413.76999999999,-27912.555,17111.07,-10718.775
16184.16,4525.245,7959.24,-950.5799999999999,-104412.59999999999,-27922.454999999998,17108.954999999998,-10720.35
16184.835,4528.349999999999,7960.59,-950.175,-104406.705,-27925.02,17108.55,-10721.07
16191.72,4538.925,7970.264999999999,-943.02,-104398.73999999999,-27920.7,17110.71,-10715.895
16191.99,4538.25,7968.87,-939.15,-104389.69499999999,-27907.739999999998,17113.005,-10714.005
16183.664999999999,4526.775,7956.134999999999,-946.4399999999999,-104396.84999999999,-27898.92,17112.645,-10718.324999999999
16178.625,4524.66,7956.45,-945.9,-104392.62,-27881.954999999998,17112.915,-10723.77
16179.21,4525.605,7955.594999999999,-952.0649999999999,-104402.655,-27889.379999999997,17114.895,-10723.05
16183.8,4525.335,7953.884999999999,-954.54,-104405.58,-27899.145,17120.16,-10718.145
16183.26,4524.21,7954.335,-949.365,-104392.845,-27898.469999999998,17115.66,-10720.529999999999
16181.234999999999,4525.2,7955.639999999999,-949.365,-104388.885,-27900.405,17106.66,-10725.255
16184.474999999999,4529.835,7957.17,-952.92,-104390.685,-27904.004999999997,17109.72,-10720.619999999999
16180.38,4522.005,7948.259999999999,-960.7049999999999,-104397.56999999999,-27908.055,17109.18,-10722.69
16187.76,4526.235,7951.634999999999,-957.8249999999999,-104402.205,-27910.44,17115.57,-10716.66
16190.865,4530.78,7955.054999999999,-953.5949999999999,-104394.735,-27902.34,17114.22,-10716.255
16188.21,4528.26,7950.915,-961.8299999999999,-104410.8,-27914.715,17112.825,-10718.82
16180.109999999999,4521.87,7946.1449999999995,-964.305,-104413.995,-27913.23,17110.755,-10725.435
16177.005,4522.005,7949.924999999999,-957.105,-104405.22,-27896.219999999998,17111.295,-10728.18
16171.335,4518.585,7948.665,-952.8299999999999,-104398.965,-27887.129999999997,17098.02,-10737.765
16167.42,4515.525,7945.83,-952.02,-104391.58499999999,-27878.265,17100.945,-10737.675
16163.73,4512.285,7941.33,-961.02,-104397.705,-27888.614999999998,17095.545,-10742.58
16168.635,4517.55,7942.905,-966.555,-104407.01999999999,-27906.164999999997,17099.91,-10737.0
16178.805,4525.0199999999995,7947.36,-968.76,-104416.69499999999,-27924.885,17111.25,-10724.58
16183.035,4523.535,7943.13,-981.54,-104434.47,-27948.914999999997,17112.555,-10718.414999999999
16186.859999999999,4524.03,7941.69,-983.5649999999999,-104437.8,-27943.605,17113.274999999998,-10716.164999999999
16184.609999999999,4520.429999999999,7938.585,-982.485,-104440.5,-27935.055,17104.005,-10717.92
16178.805,4522.86,7954.065,-953.37,-104401.125,-27893.745,17100.36,-10724.625
16174.305,4528.485,7971.344999999999,-921.78,-104359.31999999999,-27857.789999999997,17095.815,-10733.175
16166.835,4519.3949999999995,7960.455,-934.245,-104371.245,-27868.454999999998,17092.98,-10737.135
16165.349999999999,4517.28,7957.035,-942.795,-104382.9,-27880.515,17092.71,-10739.34
16165.17,4515.75,7955.28,-950.49,-104394.28499999999,-27889.92,17099.415,-10736.955
