ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-7757.099999999999,-64222.875,-23704.515,-15187.365,-23352.795,-34072.47,-5521.679999999999,11057.625
-7634.25,-64315.935,-23787.405,-15236.01,-23362.2,-34064.595,-5708.429999999999,11216.789999999999
-7497.63,-64398.6,-23841.629999999997,-15250.59,-23340.825,-34024.365,-5844.33,11389.23
-7391.5199999999995,-64312.064999999995,-23731.965,-15134.31,-23208.84,-33873.75,-5795.01,11543.85
-7298.099999999999,-64188.765,-23591.34,-15016.095,-23092.335,-33751.034999999996,-5618.7,11698.109999999999
-7215.66,-64178.055,-23583.329999999998,-15048.494999999999,-23141.204999999998,-33790.905,-5426.82,11850.435
-7153.2,-64324.079999999994,-23741.1,-15224.805,-23332.545,-33979.994999999995,-5386.679999999999,11988.27
-7082.415,-64425.78,-23905.754999999997,-15406.56,-23522.175,-34165.665,-5472.8099999999995,12132.63
-7014.105,-64415.204999999994,-23933.655,-15427.529999999999,-23523.434999999998,-34146.674999999996,-5570.955,12265.335
-6911.235,-64444.59,-23958.45,-15438.465,-23507.64,-34119.494999999995,-5658.12,12417.435
-6794.19,-64564.875,-24092.504999999997,-15528.015,-23555.745,-34153.244999999995,-5822.955,12571.965
-6682.679999999999,-64704.195,-24157.98,-15522.93,-23496.93,-34065.0,-5969.34,12721.23
-6555.42,-64770.479999999996,-24080.219999999998,-15399.09,-23339.25,-33885.225,-6087.42,12886.695
-6458.219999999999,-64761.345,-23928.03,-15241.005,-23168.34,-33694.965,-5899.094999999999,13041.449999999999
-6361.74,-64526.354999999996,-23684.535,-15063.705,-23048.325,-33593.13,-5688.54,13199.445
-6280.245,-64331.595,-23641.335,-15117.795,-23178.105,-33753.33,-5546.925,13347.314999999999
-6201.405,-64326.78,-23759.954999999998,-15300.72,-23403.195,-33990.075,-5528.5199999999995,13497.525
-6128.6849999999995,-64395.765,-23884.695,-15432.3,-23525.864999999998,-34087.095,-5569.469999999999,13642.74
-6039.045,-64454.715,-23981.489999999998,-15512.535,-23571.629999999997,-34091.955,-5633.505,13795.92
-5933.07,-64540.799999999996,-24011.19,-15522.795,-23558.265,-34059.645,-5716.53,13949.324999999999
-5807.79,-64590.345,-24014.79,-15510.914999999999,-23542.515,-34091.505,-5736.0599999999995,14107.994999999999
-5671.62,-64572.704999999994,-24014.79,-15505.92,-23534.415,-34133.94,-5760.045,14273.189999999999
-5542.38,-64567.935,-24033.285,-15527.115,-23552.28,-34146.63,-5799.195,14441.76
-5435.1449999999995,-64607.939999999995,-24067.079999999998,-15557.939999999999,-23544.765,-34033.635,-5849.1449999999995,14608.484999999999
-5350.139999999999,-64610.909999999996,-24059.79,-15534.585,-23478.48,-33937.47,-5882.445,14760.269999999999
-5258.7,-64622.115,-24054.21,-15518.43,-23450.129999999997,-33906.645,-5880.78,14923.8
-5180.264999999999,-64655.189999999995,-24067.89,-15536.205,-23470.02,-33932.43,-5879.7,15080.085
-5097.96,-64670.579999999994,-24091.965,-15573.33,-23514.524999999998,-33978.78,-5920.0199999999995,15242.085
