ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
30205.35,-2723.85,-2382.0299999999997,-8166.42,-19906.469999999998,-45065.97,13599.855,-11243.295
30196.035,-2727.6749999999997,-2382.75,-8165.34,-19905.12,-45060.975,13593.33,-11251.439999999999
30188.745,-2733.8399999999997,-2387.835,-8171.19,-19911.285,-45063.27,13601.16,-11251.98
30195.945,-2729.205,-2383.47,-8170.605,-19911.375,-45060.795,13607.01,-11245.365
30204.315,-2727.1349999999998,-2384.685,-8174.745,-19916.954999999998,-45061.47,13605.57,-11245.545
30211.469999999998,-2732.805,-2397.24,-8191.755,-19937.07,-45076.185,13592.744999999999,-11255.445
30223.53,-2729.9249999999997,-2397.42,-8193.465,-19941.3,-45076.32,13587.795,-11259.18
30237.75,-2723.625,-2391.795,-8189.82,-19939.95,-45071.009999999995,13587.57,-11258.189999999999
30252.914999999997,-2710.845,-2377.305,-8176.634999999999,-19928.565,-45056.475,13594.859999999999,-11250.314999999999
30253.545,-2713.815,-2381.4449999999997,-8178.4349999999995,-19931.76,-45056.025,13594.41,-11254.095
30244.004999999997,-2721.5099999999998,-2386.98,-8182.889999999999,-19936.305,-45056.205,13591.305,-11260.935
30240.0,-2720.6549999999997,-2380.86,-8176.32,-19927.665,-45045.854999999996,13592.025,-11260.755
30241.035,-2713.455,-2370.87,-8164.125,-19913.895,-45029.88,13596.255,-11256.345
30244.05,-2710.5299999999997,-2370.555,-8166.105,-19916.954999999998,-45028.71,13598.91,-11254.59
30249.18,-2708.685,-2372.58,-8169.57,-19922.489999999998,-45030.78,13598.055,-11254.23
30261.285,-2701.2599999999998,-2369.6549999999997,-8169.795,-19926.36,-45032.49,13598.865,-11252.07
30271.184999999998,-2704.455,-2384.055,-8192.654999999999,-19953.045,-45057.465,13594.994999999999,-11255.67
30280.86,-2705.22,-2394.36,-8214.39,-19977.66,-45079.92,13588.92,-11255.445
30287.385,-2704.6349999999998,-2398.6349999999998,-8221.455,-19985.94,-45085.5,13586.265,-11256.705
30279.329999999998,-2709.72,-2397.645,-8211.735,-19977.614999999998,-45076.229999999996,13576.769999999999,-11270.385
30274.559999999998,-2706.2999999999997,-2392.38,-8207.235,-19973.34,-45073.619999999995,13577.715,-11269.529999999999
30270.285,-2702.295,-2385.4049999999997,-8199.63,-19961.1,-45059.265,13578.255,-11271.779999999999
30277.44,-2684.52,-2363.13,-8175.465,-19935.54,-45030.06,13584.195,-11266.38
30285.495,-2680.605,-2361.69,-8173.08,-19932.255,-45021.915,13589.189999999999,-11261.34
30287.655,-2681.955,-2363.895,-8170.83,-19931.13,-45017.505,13588.019999999999,-11266.83
30294.765,-2682.765,-2371.68,-8183.115,-19945.35,-45026.865,13587.75,-11268.494999999999
30302.504999999997,-2682.99,-2375.415,-8188.514999999999,-19953.36,-45031.725,13584.465,-11272.23
30305.565,-2685.24,-2380.545,-8197.11,-19964.79,-45039.78,13578.21,-11280.06
30317.219999999998,-2674.08,-2369.565,-8187.255,-19957.68,-45031.095,13578.345,-11277.045
30319.739999999998,-2673.495,-2371.0499999999997,-8190.2699999999995,-19961.46,-45030.78,13571.505,-11283.48
30318.164999999997,-2672.775,-2375.415,-8201.07,-19973.969999999998,-45040.32,13570.335,-11280.33
30316.454999999998,-2664.72,-2366.955,-8197.605,-19972.35,-45035.82,13577.085,-11272.59
30317.265,-2661.48,-2369.565,-8212.77,-19994.579999999998,-45059.715,13580.46,-11266.515
30320.055,-2663.8199999999997,-2380.3199999999997,-8233.199999999999,-20018.969999999998,-45083.295,13576.14,-11267.595
30323.52,-2665.17,-2381.49,-8234.01,-20020.95,-45086.354999999996,13564.845,-11276.1
30330.899999999998,-2664.54,-2371.275,-8211.555,-19997.325,-45058.5,13559.625,-11285.73
30345.75,-2655.54,-2362.365,-8197.154999999999,-19979.864999999998,-45031.77,13564.215,-11286.045
30357.855,-2650.9049999999997,-2361.915,-8196.795,-19980.54,-45021.96,13562.73,-11289.96
30366.809999999998,-2644.02,-2355.165,-8192.699999999999,-19973.745,-45013.095,13564.26,-11286.494999999999
30363.885,-2650.86,-2362.77,-8202.105,-19981.079999999998,-45020.25,13564.935,-11290.095
30359.25,-2656.2149999999997,-2371.185,-8220.195,-20005.245,-45034.515,13561.38,-11293.695
30355.559999999998,-2655.72,-2372.94,-8229.69,-20011.995,-45036.405,13559.039999999999,-11295.09
30353.76,-2652.8849999999998,-2371.9049999999997,-8235.27,-20015.82,-45053.64,13560.795,-11293.695
30364.785,-2645.46,-2366.235,-8237.205,-20020.68,-45066.24,13567.005,-11285.73
30369.375,-2650.5899999999997,-2374.065,-8252.73,-20033.91,-45069.57,13563.585,-11289.914999999999
30386.295,-2638.62,-2355.165,-8230.455,-20006.954999999998,-45033.479999999996,13557.06,-11291.67
30401.37,-2638.2149999999997,-2357.415,-8232.705,-20006.055,-45025.65,13549.904999999999,-11293.965
30410.19,-2635.38,-2352.24,-8222.85,-19990.844999999998,-45005.22,13549.859999999999,-11296.98
30410.055,-2635.29,-2351.475,-8226.855,-19990.755,-44998.92,13550.76,-11301.93
30412.754999999997,-2639.6549999999997,-2354.805,-8239.725,-20001.645,-45005.445,13550.175,-11305.17
30419.82,-2638.7999999999997,-2351.9249999999997,-8245.574999999999,-20005.245,-45005.265,13554.945,-11300.22
30405.824999999997,-2637.6749999999997,-2351.43,-8255.25,-20013.93,-45013.095,13557.105,-11296.215
30405.87,-2637.0899999999997,-2350.08,-8261.369999999999,-20018.745,-45017.055,13555.529999999999,-11296.215
30401.19,-2644.6949999999997,-2356.29,-8269.56,-20024.28,-45019.395,13546.17,-11306.205
30399.93,-2640.42,-2346.21,-8256.42,-20008.44,-44999.82,13542.119999999999,-11312.369999999999
30416.355,-2636.685,-2349.0899999999997,-8269.74,-20023.245,-45012.06,13541.265,-11308.32
30429.27,-2630.0699999999997,-2347.74,-8276.039999999999,-20031.12,-45015.03,13545.63,-11301.705
30437.64,-2626.74,-2345.94,-8279.145,-20034.495,-45015.615,13543.244999999999,-11304.855
30440.295,-2631.915,-2354.625,-8295.795,-20050.649999999998,-45027.09,13544.685,-11307.105
30427.11,-2645.055,-2368.71,-8313.48,-20068.965,-45043.38,13531.725,-11322.9
30425.355,-2639.295,-2361.87,-8314.695,-20071.35,-45047.43,13525.785,-11326.005
30438.405,-2613.645,-2329.605,-8285.85,-20039.715,-45018.674999999996,13528.26,-11310.39
30437.684999999998,-2611.98,-2328.21,-8286.345,-20036.43,-45014.13,13530.195,-11307.015
30437.324999999997,-2611.71,-2327.04,-8280.27,-20025.989999999998,-44998.29,13537.305,-11309.58
30437.1,-2615.805,-2329.6949999999997,-8277.615,-20021.85,-44989.965,13534.83,-11314.619999999999
30451.949999999997,-2608.83,-2326.095,-8275.095,-20016.18,-44981.145,13540.545,-11308.05
30466.079999999998,-2609.1,-2332.485,-8286.029999999999,-20025.899999999998,-44987.49,13541.535,-11307.779999999999
30476.385,-2608.83,-2337.255,-8293.635,-20033.37,-44991.314999999995,13538.205,-11311.154999999999
30484.17,-2608.92,-2342.0699999999997,-8303.94,-20045.745,-45002.564999999995,13533.795,-11312.279999999999
30480.66,-2617.29,-2359.44,-8334.09,-20079.945,-45035.82,13529.385,-11316.015
30486.87,-2610.54,-2358.315,-8348.805,-20098.98,-45050.939999999995,13538.16,-11306.115
30483.585,-2614.995,-2365.65,-8363.34,-20119.68,-45070.47,13531.68,-11309.715
30482.73,-2612.745,-2362.23,-8357.22,-20117.565,-45070.38,13528.755,-11310.21
30484.98,-2609.5499999999997,-2353.095,-8335.98,-20091.78,-45044.055,13524.255,-11316.824999999999
30488.445,-2606.355,-2338.245,-8302.455,-20050.38,-45005.174999999996,13522.904999999999,-11324.52
30488.535,-2617.47,-2349.0899999999997,-8300.295,-20040.48,-44997.119999999995,13515.21,-11336.895
30508.605,-2604.4649999999997,-2334.645,-8282.025,-20020.32,-44978.174999999996,13510.529999999999,-11332.215
30514.274999999998,-2608.92,-2343.33,-8290.08,-20035.035,-44984.564999999995,13509.72,-11336.67
30521.879999999997,-2607.8849999999998,-2346.0299999999997,-8290.664999999999,-20035.844999999998,-44982.494999999995,13520.16,-11330.279999999999
30522.465,-2610.9449999999997,-2349.1349999999998,-8297.1,-20046.42,-44988.84,13519.574999999999,-11330.145
30520.395,-2610.765,-2347.605,-8297.955,-20051.505,-44992.53,13518.135,-11328.93
30511.98,-2615.265,-2351.61,-8303.715,-20061.18,-45002.79,13508.91,-11333.744999999999
30512.43,-2608.065,-2341.5299999999997,-8293.32,-20052.945,-44993.88,13519.619999999999,-11328.66
30514.949999999997,-2604.4649999999997,-2338.65,-8290.845,-20053.125,-44994.15,13515.885,-11329.605
30523.68,-2597.4449999999997,-2333.295,-8285.445,-20053.079999999998,-44993.295,13522.859999999999,-11320.38
30527.235,-2604.4649999999997,-2343.5099999999998,-8296.965,-20068.605,-45005.58,13517.955,-11325.824999999999
30538.35,-2601.045,-2342.565,-8297.055,-20073.735,-45006.165,13520.609999999999,-11323.215
30541.905,-2604.1949999999997,-2349.9449999999997,-8304.345,-20086.965,-45015.345,13515.119999999999,-11327.31
30546.36,-2598.525,-2342.025,-8291.43,-20077.469999999998,-45004.68,13517.91,-11324.52
30540.96,-2600.325,-2340.4049999999997,-8283.645,-20071.844999999998,-44998.155,13517.189999999999,-11327.355
30533.085,-2603.115,-2339.865,-8283.24,-20073.015,-45000.045,13519.26,-11325.105
30519.675,-2611.08,-2343.375,-8285.715,-20077.2,-45006.57,13512.465,-11328.66
30514.5,-2613.735,-2341.845,-8281.89,-20076.66,-45007.83,13516.92,-11324.654999999999
30515.265,-2614.5899999999997,-2339.865,-8279.685,-20077.92,-45007.74,13524.975,-11317.05
30514.59,-2619.81,-2344.23,-8283.06,-20084.355,-45014.4,13518.9,-11321.595
30524.625,-2615.895,-2338.1549999999997,-8275.455,-20079.27,-45006.119999999995,13520.925,-11318.039999999999
30527.46,-2621.52,-2343.24,-8280.449999999999,-20087.055,-45010.89,13516.244999999999,-11322.9
30532.68,-2619.99,-2337.93,-8274.735,-20084.85,-45005.265,13523.31,-11316.42
30527.01,-2627.415,-2343.24,-8281.98,-20094.795,-45011.205,13526.595,-11315.07
30511.26,-2642.805,-2355.345,-8294.355,-20106.675,-45021.465,13523.76,-11318.805
30499.965,-2644.065,-2349.63,-8284.635,-20096.64,-45014.895,13526.144999999999,-11318.039999999999
30485.07,-2648.88,-2350.395,-8284.455,-20097.719999999998,-45018.585,13520.699999999999,-11321.369999999999
30478.905,-2644.47,-2338.605,-8271.315,-20085.075,-45008.009999999995,13527.359999999999,-11315.34
30480.66,-2642.4449999999997,-2332.35,-8265.105,-20080.395,-45003.645,13530.779999999999,-11308.59
30478.815,-2646.63,-2335.995,-8269.02,-20087.01,-45009.854999999996,13534.695,-11308.005
30479.355,-2650.14,-2339.64,-8272.89,-20093.219999999998,-45015.659999999996,13527.494999999999,-11312.955
30480.75,-2658.915,-2350.44,-8285.445,-20108.25,-45029.115,13517.595,-11319.48
30486.42,-2662.515,-2355.0299999999997,-8292.42,-20117.475,-45036.27,13515.164999999999,-11316.015
30488.76,-2663.235,-2351.115,-8287.425,-20113.469999999998,-45029.744999999995,13520.43,-11310.57
30471.66,-2674.62,-2355.975,-8290.529999999999,-20117.79,-45030.96,13509.72,-11324.88
30471.344999999998,-2664.765,-2339.505,-8274.555,-20103.39,-45017.865,13519.664999999999,-11316.914999999999
30469.004999999997,-2665.755,-2341.08,-8275.77,-20105.82,-45019.755,13532.265,-11309.715
30455.73,-2674.305,-2344.5899999999997,-8279.685,-20110.454999999998,-45025.92,13531.185,-11314.529999999999
30453.12,-2674.395,-2341.98,-8280.404999999999,-20113.11,-45031.185,13531.275,-11313.494999999999
30458.699999999997,-2671.245,-2337.795,-8278.065,-20113.245,-45028.485,13535.91,-11308.77
30466.395,-2673.81,-2339.19,-8280.63,-20115.989999999998,-45029.07,13526.82,-11312.82
30481.469999999998,-2665.395,-2328.165,-8271.315,-20107.125,-45016.335,13529.205,-11308.859999999999
30492.765,-2660.22,-2323.305,-8271.315,-20110.005,-45015.795,13527.449999999999,-11303.369999999999
30494.835,-2661.39,-2329.245,-8285.265,-20127.015,-45028.485,13530.824999999999,-11298.15
30486.465,-2672.8199999999997,-2340.54,-8301.15,-20145.69,-45042.525,13530.15,-11303.189999999999
30477.735,-2673.27,-2333.97,-8292.465,-20135.79,-45030.689999999995,13530.734999999999,-11304.945
