local_timestamp,eeg_timestamp,label
1764230731.7842581,682409.2208437999,Trial_1_Start
1764230731.784458,682409.2210430999,Posture_A_Flex_your_arm_after_the_sound
1764230731.7847185,682409.2213031999,PromptStart_Trial_1
1764230736.769814,682414.2063980999,PromptEnd_Trial_1
1764230736.7699482,682414.2065327999,FixationStart_Trial_1
1764230737.7734003,682415.2099847,FixationEnd_Trial_1
1764230737.7735324,682415.2101167,PostureStart_Trial_1
1764230740.7885365,682418.2251205,PostureEnd_Trial_1
1764230740.7894256,682418.2260111,TrialEnd_Trial_1
1764230741.301379,682418.7379629,Trial_1_Complete
1764230741.3178751,682418.7544596,Trial_2_Start
1764230741.3180096,682418.7545942,Posture_A_Rest_your_arm_flexed_after_the_sound
1764230741.318046,682418.7546297,PromptStart_Trial_2
1764230746.3155317,682423.7521158999,PromptEnd_Trial_2
1764230746.3156993,682423.7522837999,FixationStart_Trial_2
1764230747.328529,682424.7651131,FixationEnd_Trial_2
1764230747.3290648,682424.7656505001,PostureStart_Trial_2
1764230750.3399434,682427.7765277,PostureEnd_Trial_2
1764230750.340734,682427.7773195,TrialEnd_Trial_2
1764230750.8518536,682428.2884378,Trial_2_Complete
1764230750.8689477,682428.305532,Trial_3_Start
1764230750.869081,682428.3056653999,Posture_A_Extend_your_arm_after_the_sound
1764230750.8691192,682428.3057027,PromptStart_Trial_3
1764230755.8530333,682433.2896171999,PromptEnd_Trial_3
1764230755.853171,682433.2897554,FixationStart_Trial_3
1764230756.8628,682434.2993842999,FixationEnd_Trial_3
1764230756.86294,682434.2995247,PostureStart_Trial_3
1764230759.8637822,682437.3003664,PostureEnd_Trial_3
1764230759.86387,682437.3004534,TrialEnd_Trial_3
1764230760.3671744,682437.8037586999,Trial_3_Complete
1764230760.3851147,682437.8216987001,Trial_4_Start
1764230760.3852642,682437.8218485999,Posture_A_Rest_your_arm_extended_after_the_sound
1764230760.3853025,682437.8218858999,PromptStart_Trial_4
1764230765.3721502,682442.8087406999,PromptEnd_Trial_4
1764230765.3722944,682442.8088787999,FixationStart_Trial_4
1764230766.3756797,682443.8122641,FixationEnd_Trial_4
1764230766.375851,682443.8124354,PostureStart_Trial_4
1764230769.3877792,682446.8243636999,PostureEnd_Trial_4
1764230769.3879156,682446.8245001,TrialEnd_Trial_4
1764230769.9027522,682447.3393367,Trial_4_Complete
1764230769.9189956,682447.35558,Trial_5_Start
1764230769.9191337,682447.3557180001,Posture_A_Flex_your_arm_after_the_sound
1764230769.9191706,682447.3557537999,PromptStart_Trial_5
1764230774.9097366,682452.3463214,PromptEnd_Trial_5
1764230774.9104674,682452.3470548,FixationStart_Trial_5
1764230775.9256325,682453.3622186999,FixationEnd_Trial_5
1764230775.926025,682453.3626135001,PostureStart_Trial_5
1764230778.9270241,682456.3636103999,PostureEnd_Trial_5
1764230778.927586,682456.364173,TrialEnd_Trial_5
1764230779.4309304,682456.8675167,Trial_5_Complete
1764230779.4469416,682456.8835269001,Trial_6_Start
1764230779.4472525,682456.8838410999,Posture_A_Rest_your_arm_flexed_after_the_sound
1764230779.4474719,682456.8840592001,PromptStart_Trial_6
1764230784.437873,682461.8744598001,PromptEnd_Trial_6
1764230784.4381762,682461.8747657,FixationStart_Trial_6
1764230785.4411685,682462.8777548,FixationEnd_Trial_6
1764230785.441585,682462.8781743001,PostureStart_Trial_6
1764230788.452251,682465.8888375,PostureEnd_Trial_6
1764230788.452689,682465.8892788,TrialEnd_Trial_6
1764230788.960125,682466.3967104,Trial_6_Complete
1764230788.9769967,682466.4135826,Trial_7_Start
1764230788.9773328,682466.4139238999,Posture_A_Extend_your_arm_after_the_sound
1764230788.9775987,682466.4141869999,PromptStart_Trial_7
1764230793.9729118,682471.4094966,PromptEnd_Trial_7
1764230793.9730017,682471.4095868,FixationStart_Trial_7
1764230794.9732616,682472.4098471,FixationEnd_Trial_7
1764230794.9734895,682472.4100792999,PostureStart_Trial_7
1764230797.9864206,682475.423005,PostureEnd_Trial_7
1764230797.9865844,682475.4231729,TrialEnd_Trial_7
1764230798.4868808,682475.9234668999,Trial_7_Complete
1764230798.503236,682475.9398221001,Trial_8_Start
1764230798.5034368,682475.9400221,Posture_A_Rest_your_arm_extended_after_the_sound
1764230798.503512,682475.9400964,PromptStart_Trial_8
1764230803.4909112,682480.9274971001,PromptEnd_Trial_8
1764230803.4920006,682480.9285887999,FixationStart_Trial_8
1764230804.4934523,682481.9300384,FixationEnd_Trial_8
1764230804.4938667,682481.9304569999,PostureStart_Trial_8
1764230807.5009453,682484.9375314999,PostureEnd_Trial_8
1764230807.5013406,682484.937929,TrialEnd_Trial_8
1764230808.004398,682485.4409896,Trial_8_Complete
1764230808.020993,682485.4575793,Trial_9_Start
1764230808.021225,682485.4578149,Posture_A_Flex_your_arm_after_the_sound
1764230808.0213673,682485.4579521001,PromptStart_Trial_9
1764230813.0070052,682490.4435914,PromptEnd_Trial_9
1764230813.007495,682490.4440812999,FixationStart_Trial_9
1764230814.0185776,682491.4551635999,FixationEnd_Trial_9
1764230814.0194392,682491.4560269001,PostureStart_Trial_9
1764230817.03167,682494.4682612999,PostureEnd_Trial_9
1764230817.0321183,682494.4687081999,TrialEnd_Trial_9
1764230817.5357237,682494.9723105999,Trial_9_Complete
1764230817.5519073,682494.9884947,Trial_10_Start
1764230817.5526733,682494.9892644,Posture_A_Rest_your_arm_flexed_after_the_sound
1764230817.5529687,682494.9895552001,PromptStart_Trial_10
1764230822.5401914,682499.9767775,PromptEnd_Trial_10
1764230822.5404403,682499.9770249999,FixationStart_Trial_10
1764230823.5485284,682500.9851146999,FixationEnd_Trial_10
1764230823.5489914,682500.9855807,PostureStart_Trial_10
1764230826.5543828,682503.9909695,PostureEnd_Trial_10
1764230826.554794,682503.9913842,TrialEnd_Trial_10
1764230827.063444,682504.5000308999,Trial_10_Complete
1764230827.0798945,682504.5164812999,Trial_11_Start
1764230827.0802453,682504.5168343999,Posture_A_Extend_your_arm_after_the_sound
1764230827.0805163,682504.5171057,PromptStart_Trial_11
1764230832.0741506,682509.5107364999,PromptEnd_Trial_11
1764230832.0743785,682509.5109669,FixationStart_Trial_11
1764230833.0834956,682510.5200823001,FixationEnd_Trial_11
1764230833.0855415,682510.5221308,PostureStart_Trial_11
1764230836.0872931,682513.5238786,PostureEnd_Trial_11
1764230836.0875607,682513.5241502,TrialEnd_Trial_11
1764230836.5897267,682514.0263129,Trial_11_Complete
1764230836.6060684,682514.0426528,Trial_12_Start
1764230836.6062033,682514.0427923999,Posture_A_Rest_your_arm_extended_after_the_sound
1764230836.60629,682514.0428738999,PromptStart_Trial_12
1764230841.5947702,682519.0313559999,PromptEnd_Trial_12
1764230841.5950975,682519.0316856999,FixationStart_Trial_12
1764230842.5948648,682520.0314517999,FixationEnd_Trial_12
1764230842.5952597,682520.0318489,PostureStart_Trial_12
1764230845.6031697,682523.0397562,PostureEnd_Trial_12
1764230845.6036196,682523.040209,TrialEnd_Trial_12
1764230846.1118321,682523.5484179,Trial_12_Complete
1764230846.1276498,682523.5642354,Trial_13_Start
1764230846.1279898,682523.5645768,Posture_A_Flex_your_arm_after_the_sound
1764230846.1281636,682523.5647503999,PromptStart_Trial_13
