local_timestamp,eeg_timestamp,label
1768209790.062581,2811051.7403269,Trial_1_Start
1768209790.062697,2811051.7404388,Posture_A_Flex_your_arm_after_the_sound
1768209790.0627582,2811051.740499,PromptStart_Trial_1
1768209795.0399656,2811056.7177076,PromptEnd_Trial_1
1768209795.0401943,2811056.7179356,FixationStart_Trial_1
1768209796.0455801,2811057.7233212,FixationEnd_Trial_1
1768209796.0457392,2811057.7234805003,PostureStart_Trial_1
1768209799.0472665,2811060.7250083,PostureEnd_Trial_1
1768209799.0475016,2811060.7252425,TrialEnd_Trial_1
1768209799.5564446,2811061.2341866,Trial_1_Complete
1768209799.573205,2811061.2509458,Trial_2_Start
1768209799.5733612,2811061.251102,Posture_A_Rest_your_arm_flexed_after_the_sound
1768209799.5734792,2811061.2512191,PromptStart_Trial_2
1768209804.571231,2811066.248971,PromptEnd_Trial_2
1768209804.571371,2811066.2491108,FixationStart_Trial_2
1768209805.5761752,2811067.2539151,FixationEnd_Trial_2
1768209805.5763335,2811067.2540736,PostureStart_Trial_2
1768209808.5901852,2811070.2679249,PostureEnd_Trial_2
1768209808.5903506,2811070.2680907003,TrialEnd_Trial_2
1768209809.1054382,2811070.7831786,Trial_2_Complete
1768209809.1212769,2811070.7990169,Trial_3_Start
1768209809.1217299,2811070.7994747,Posture_A_Extend_your_arm_after_the_sound
1768209809.1218824,2811070.7996222,PromptStart_Trial_3
1768209814.1214104,2811075.7991506,PromptEnd_Trial_3
1768209814.1216335,2811075.7993729003,FixationStart_Trial_3
1768209815.1292813,2811076.8070205,FixationEnd_Trial_3
1768209815.1294262,2811076.8071647002,PostureStart_Trial_3
1768209818.1439147,2811079.8216537,PostureEnd_Trial_3
1768209818.1440868,2811079.821825,TrialEnd_Trial_3
1768209818.6547298,2811080.3324681,Trial_3_Complete
1768209818.6707578,2811080.3484967,Trial_4_Start
1768209818.6709223,2811080.3486613003,Posture_A_Rest_your_arm_extended_after_the_sound
1768209818.6710653,2811080.3488044,PromptStart_Trial_4
1768209823.6595652,2811085.337305,PromptEnd_Trial_4
1768209823.6598127,2811085.3375513,FixationStart_Trial_4
1768209824.6640263,2811086.3417645,FixationEnd_Trial_4
1768209824.6641605,2811086.3418977,PostureStart_Trial_4
1768209827.6726172,2811089.3503550002,PostureEnd_Trial_4
1768209827.6727808,2811089.3505186,TrialEnd_Trial_4
1768209828.17648,2811089.8542178,Trial_4_Complete
1768209828.1926942,2811089.8704333003,Trial_5_Start
1768209828.1929078,2811089.8706458,Posture_A_Flex_your_arm_after_the_sound
1768209828.1930184,2811089.8707556003,PromptStart_Trial_5
1768209833.1855261,2811094.8632652,PromptEnd_Trial_5
1768209833.185742,2811094.8634791,FixationStart_Trial_5
1768209834.1861227,2811095.8638598,FixationEnd_Trial_5
1768209834.186286,2811095.8640236002,PostureStart_Trial_5
1768209837.1906126,2811098.8683509002,PostureEnd_Trial_5
1768209837.1908567,2811098.868594,TrialEnd_Trial_5
1768209837.704454,2811099.3821918,Trial_5_Complete
1768209837.7211723,2811099.3989096,Trial_6_Start
