local_timestamp,eeg_timestamp,label
1763989136.9799128,10475.88698715,TrialEnd_Trial_13
1763989137.4926538,10476.399723949999,Trial_13_Complete
1763989137.5094495,10476.41651775,Trial_14_Start
1763989137.5099506,10476.41702175,Posture_A_Rest_your_arm_flexed_after_the_sound
1763989137.5103197,10476.417391750001,PromptStart_Trial_14
1763989145.5050464,10484.41211425,PromptEnd_Trial_14
1763989145.5056427,10484.412716750001,FixationStart_Trial_14
1763989146.5209534,10485.42802115,FixationEnd_Trial_14
1763989146.521429,10485.42850015,PostureStart_Trial_14
1763989149.5322583,10488.439325750001,PostureEnd_Trial_14
1763989149.5325806,10488.439650249999,TrialEnd_Trial_14
1763989150.0465844,10488.95365055,Trial_14_Complete
1763989150.063512,10488.970578749999,Trial_15_Start
1763989150.063805,10488.970872549999,Posture_A_Extend_your_arm_after_the_sound
1763989150.0640066,10488.971074050001,PromptStart_Trial_15
1763989158.0599172,10496.966984350001,PromptEnd_Trial_15
1763989158.060378,10496.96744655,FixationStart_Trial_15
1763989159.0656035,10497.97267305,FixationEnd_Trial_15
1763989159.0664246,10497.97349945,PostureStart_Trial_15
1763989162.0682645,10500.975334449999,PostureEnd_Trial_15
1763989162.0690386,10500.976116450001,TrialEnd_Trial_15
1763989162.5723333,10501.47940385,Trial_15_Complete
1763989162.5888925,10501.495963649999,Trial_16_Start
1763989162.5896385,10501.496714149998,Posture_A_Rest_your_arm_extended_after_the_sound
1763989162.5903354,10501.497412649998,PromptStart_Trial_16
1763989170.5761628,10509.483230549999,PromptEnd_Trial_16
1763989170.5767481,10509.48382805,FixationStart_Trial_16
1763989171.5882347,10510.49530265,FixationEnd_Trial_16
1763989171.5887403,10510.495810150001,PostureStart_Trial_16
1763989174.5922885,10513.49935585,PostureEnd_Trial_16
1763989174.5928047,10513.49987585,TrialEnd_Trial_16
1763989175.1084385,10514.015506750002,Trial_16_Complete
1763989175.124374,10514.031442250001,Trial_17_Start
1763989175.1247933,10514.031862849999,Posture_A_Flex_your_arm_after_the_sound
1763989175.125166,10514.03223655,PromptStart_Trial_17
1763989183.1117792,10522.018846949999,PromptEnd_Trial_17
1763989183.1122115,10522.01928235,FixationStart_Trial_17
1763989184.122672,10523.029740450002,FixationEnd_Trial_17
1763989184.1231227,10523.030192949998,PostureStart_Trial_17
1763989187.1312406,10526.038316850001,PostureEnd_Trial_17
1763989187.1322699,10526.039349949999,TrialEnd_Trial_17
1763989187.633912,10526.540985650001,Trial_17_Complete
1763989187.6508646,10526.557935550001,Trial_18_Start
1763989187.6515446,10526.55862145,Posture_A_Rest_your_arm_flexed_after_the_sound
1763989187.6522036,10526.55927925,PromptStart_Trial_18
1763989195.6447394,10534.551806849999,PromptEnd_Trial_18
1763989195.6452928,10534.552366250002,FixationStart_Trial_18
1763989196.6454713,10535.55253895,FixationEnd_Trial_18
1763989196.6459823,10535.55305205,PostureStart_Trial_18
1763989199.660476,10538.567543550002,PostureEnd_Trial_18
1763989199.6610904,10538.568169549999,TrialEnd_Trial_18
1763989200.1736758,10539.08074365,Trial_18_Complete
1763989200.1900718,10539.09713935,Trial_19_Start
1763989200.1905031,10539.09757365,Posture_A_Extend_your_arm_after_the_sound
1763989200.1908457,10539.097916449999,PromptStart_Trial_19
1763989208.1882977,10547.09536775,PromptEnd_Trial_19
1763989208.1895661,10547.09664725,FixationStart_Trial_19
1763989209.1959114,10548.10297855,FixationEnd_Trial_19
1763989209.1962729,10548.10334275,PostureStart_Trial_19
1763989212.2044473,10551.11151585,PostureEnd_Trial_19
1763989212.2049441,10551.11201575,TrialEnd_Trial_19
1763989212.7057748,10551.61284325,Trial_19_Complete
1763989212.7222087,10551.62928135,Trial_20_Start
1763989212.722655,10551.62972555,Posture_A_Rest_your_arm_extended_after_the_sound
1763989212.7230802,10551.63015185,PromptStart_Trial_20
1763989220.708453,10559.615519750001,PromptEnd_Trial_20
1763989220.708742,10559.615808949999,FixationStart_Trial_20
1763989221.7243085,10560.631376550002,FixationEnd_Trial_20
1763989221.7247767,10560.63184745,PostureStart_Trial_20
1763989224.7294936,10563.636561250001,PostureEnd_Trial_20
1763989224.7300115,10563.637082649999,TrialEnd_Trial_20
1763989225.2423532,10564.14942125,Trial_20_Complete
