local_timestamp,eeg_timestamp,label
1763991124.7933156,12463.70034005,Trial_1_Start
1763991124.7936177,12463.70064265,Posture_A_Flex_your_arm_after_the_sound
1763991124.7938135,12463.70083835,PromptStart_Trial_1
1763991129.7577095,12468.66473475,PromptEnd_Trial_1
1763991129.7581396,12468.665166449999,FixationStart_Trial_1
1763991130.7702417,12469.67726585,FixationEnd_Trial_1
1763991130.7706053,12469.67763155,PostureStart_Trial_1
1763991133.7796662,12472.686691949999,PostureEnd_Trial_1
1763991133.780162,12472.687190949999,TrialEnd_Trial_1
1763991134.2821257,12473.189153649999,Trial_1_Complete
1763991134.2994125,12473.20643975,Trial_2_Start
1763991134.30033,12473.20737185,Posture_A_Rest_your_arm_flexed_after_the_sound
1763991134.3010964,12473.20812935,PromptStart_Trial_2
1763991139.2924645,12478.199488549999,PromptEnd_Trial_2
1763991139.2928953,12478.19992225,FixationStart_Trial_2
1763991140.2936053,12479.20062955,FixationEnd_Trial_2
1763991140.2940283,12479.20105615,PostureStart_Trial_2
1763991143.3026214,12482.20964795,PostureEnd_Trial_2
1763991143.3035126,12482.210558949999,TrialEnd_Trial_2
1763991143.803268,12482.710293549999,Trial_2_Complete
1763991143.8195055,12482.726529649999,Trial_3_Start
1763991143.819999,12482.727026749999,Posture_A_Extend_your_arm_after_the_sound
1763991143.82032,12482.727345649999,PromptStart_Trial_3
1763991148.809621,12487.71664475,PromptEnd_Trial_3
1763991148.81003,12487.717055449999,FixationStart_Trial_3
1763991149.8208537,12488.727878149999,FixationEnd_Trial_3
1763991149.821366,12488.728394149999,PostureStart_Trial_3
1763991152.8248768,12491.731901649999,PostureEnd_Trial_3
1763991152.8253548,12491.732382049999,TrialEnd_Trial_3
1763991153.3411157,12492.24814045,Trial_3_Complete
1763991153.3578234,12492.264847749999,Trial_4_Start
1763991153.3582566,12492.265286549999,Posture_A_Rest_your_arm_extended_after_the_sound
1763991153.3586059,12492.26563195,PromptStart_Trial_4
1763991158.341181,12497.24820525,PromptEnd_Trial_4
1763991158.3416905,12497.24871855,FixationStart_Trial_4
1763991159.3490186,12498.25604545,FixationEnd_Trial_4
1763991159.349983,12498.25701695,PostureStart_Trial_4
1763991162.3645265,12501.27155075,PostureEnd_Trial_4
1763991162.365029,12501.27205665,TrialEnd_Trial_4
1763991162.8799393,12501.78696365,Trial_4_Complete
1763991162.8966265,12501.80365095,Trial_5_Start
1763991162.8970606,12501.804088449999,Posture_A_Flex_your_arm_after_the_sound
1763991162.8973956,12501.80442155,PromptStart_Trial_5
1763991167.8832376,12506.79026385,PromptEnd_Trial_5
1763991167.8840442,12506.79107435,FixationStart_Trial_5
1763991168.8848484,12507.791873049999,FixationEnd_Trial_5
1763991168.8854165,12507.79244645,PostureStart_Trial_5
1763991171.8889902,12510.79601505,PostureEnd_Trial_5
1763991171.8896048,12510.79663295,TrialEnd_Trial_5
1763991172.3927536,12511.29978355,Trial_5_Complete
1763991172.4090786,12511.316112249999,Trial_6_Start
1763991172.409752,12511.316783049999,Posture_A_Rest_your_arm_flexed_after_the_sound
1763991172.4102387,12511.31726925,PromptStart_Trial_6
1763991177.4036982,12516.31072415,PromptEnd_Trial_6
1763991177.4043338,12516.31136165,FixationStart_Trial_6
1763991178.416518,12517.32354235,FixationEnd_Trial_6
1763991178.4169903,12517.32401805,PostureStart_Trial_6
1763991181.4294667,12520.33649075,PostureEnd_Trial_6
1763991181.4297853,12520.33680995,TrialEnd_Trial_6
1763991181.9425118,12520.849536349999,Trial_6_Complete
1763991181.959594,12520.86661995,Trial_7_Start
1763991181.9599924,12520.867021349999,Posture_A_Extend_your_arm_after_the_sound
1763991181.960423,12520.86745305,PromptStart_Trial_7
1763991186.9432373,12525.850263549999,PromptEnd_Trial_7
1763991186.9436798,12525.850706449999,FixationStart_Trial_7
1763991187.9577312,12526.86475585,FixationEnd_Trial_7
1763991187.9583015,12526.86533355,PostureStart_Trial_7
1763991190.9633763,12529.87040095,PostureEnd_Trial_7
1763991190.9639363,12529.870966049999,TrialEnd_Trial_7
1763991191.4776633,12530.38468775,Trial_7_Complete
1763991191.4943898,12530.40141395,Trial_8_Start
1763991191.494813,12530.40184355,Posture_A_Rest_your_arm_extended_after_the_sound
1763991191.495144,12530.40217055,PromptStart_Trial_8
1763991196.4799242,12535.38694845,PromptEnd_Trial_8
1763991196.4804015,12535.38742775,FixationStart_Trial_8
1763991197.4933944,12536.40041855,FixationEnd_Trial_8
1763991197.493832,12536.40085885,PostureStart_Trial_8
1763991200.5014005,12539.40842795,PostureEnd_Trial_8
1763991200.5023057,12539.40934015,TrialEnd_Trial_8
1763991201.014241,12539.921267849999,Trial_8_Complete
1763991201.0301735,12539.937200549999,Trial_9_Start
1763991201.0312533,12539.938294149999,Posture_A_Flex_your_arm_after_the_sound
1763991201.03206,12539.93909165,PromptStart_Trial_9
1763991206.0145245,12544.921547349999,PromptEnd_Trial_9
1763991206.014819,12544.92184275,FixationStart_Trial_9
1763991207.0284913,12545.93551535,FixationEnd_Trial_9
1763991207.0289142,12545.93594005,PostureStart_Trial_9
1763991210.0402877,12548.94731145,PostureEnd_Trial_9
1763991210.0406516,12548.947675849999,TrialEnd_Trial_9
1763991210.5552332,12549.46226685,Trial_9_Complete
1763991210.571384,12549.47840885,Trial_10_Start
1763991210.5718725,12549.47890095,Posture_A_Rest_your_arm_flexed_after_the_sound
1763991210.5721738,12549.47919855,PromptStart_Trial_10
1763991215.5679383,12554.47496435,PromptEnd_Trial_10
1763991215.5685005,12554.47553005,FixationStart_Trial_10
1763991216.5809388,12555.487966449999,FixationEnd_Trial_10
1763991216.5818071,12555.488841749999,PostureStart_Trial_10
1763991219.5873883,12558.494413049999,PostureEnd_Trial_10
1763991219.5878263,12558.49485295,TrialEnd_Trial_10
1763991220.1030116,12559.01003595,Trial_10_Complete
1763991220.1193328,12559.02635665,Trial_11_Start
1763991220.1196504,12559.026674749999,Posture_A_Extend_your_arm_after_the_sound
1763991220.1199465,12559.02697625,PromptStart_Trial_11
1763991225.1110742,12564.01810245,PromptEnd_Trial_11
1763991225.1119578,12564.018990949999,FixationStart_Trial_11
1763991226.125362,12565.03238635,FixationEnd_Trial_11
1763991226.1258633,12565.032890949999,PostureStart_Trial_11
1763991229.1280622,12568.03508905,PostureEnd_Trial_11
1763991229.1289017,12568.035933649999,TrialEnd_Trial_11
1763991229.6397762,12568.54680265,Trial_11_Complete
1763991229.6575751,12568.564602249999,Trial_12_Start
1763991229.6583326,12568.56537285,Posture_A_Rest_your_arm_extended_after_the_sound
1763991229.6590247,12568.56605435,PromptStart_Trial_12
1763991234.6517444,12573.55876855,PromptEnd_Trial_12
1763991234.652238,12573.55926445,FixationStart_Trial_12
1763991235.6573555,12574.564382049999,FixationEnd_Trial_12
1763991235.658167,12574.56519765,PostureStart_Trial_12
1763991238.6619375,12577.56896185,PostureEnd_Trial_12
1763991238.6773636,12577.584394649999,TrialEnd_Trial_12
1763991239.1621962,12578.06922225,Trial_12_Complete
1763991239.1787498,12578.08577665,Trial_13_Start
1763991239.1795352,12578.08656795,Posture_A_Flex_your_arm_after_the_sound
1763991239.180242,12578.087272249999,PromptStart_Trial_13
1763991244.1704001,12583.077425149999,PromptEnd_Trial_13
1763991244.170925,12583.07795325,FixationStart_Trial_13
1763991245.1843169,12584.09134135,FixationEnd_Trial_13
1763991245.1848888,12584.09191915,PostureStart_Trial_13
1763991248.1910253,12587.098051949999,PostureEnd_Trial_13
1763991248.1919715,12587.09900305,TrialEnd_Trial_13
1763991248.7076135,12587.61464935,Trial_13_Complete
1763991248.7235904,12587.63062005,Trial_14_Start
1763991248.7242627,12587.63129935,Posture_A_Rest_your_arm_flexed_after_the_sound
1763991248.724978,12587.632017549999,PromptStart_Trial_14
1763991253.7200606,12592.62708755,PromptEnd_Trial_14
1763991253.720727,12592.62775485,FixationStart_Trial_14
1763991254.7355776,12593.64260125,FixationEnd_Trial_14
1763991254.7359536,12593.64297875,PostureStart_Trial_14
1763991257.7443178,12596.65134165,PostureEnd_Trial_14
1763991257.7446392,12596.651663749999,TrialEnd_Trial_14
1763991258.2594988,12597.16652535,Trial_14_Complete
1763991258.275744,12597.18277315,Trial_15_Start
1763991258.2762804,12597.18330925,Posture_A_Extend_your_arm_after_the_sound
1763991258.276754,12597.18378225,PromptStart_Trial_15
1763991263.2641873,12602.17121185,PromptEnd_Trial_15
1763991263.264646,12602.171672749999,FixationStart_Trial_15
1763991264.2668447,12603.17386925,FixationEnd_Trial_15
1763991264.2673142,12603.174340349999,PostureStart_Trial_15
1763991267.2795308,12606.18655845,PostureEnd_Trial_15
1763991267.2800848,12606.187117149999,TrialEnd_Trial_15
1763991267.7891345,12606.69615925,Trial_15_Complete
1763991267.8062167,12606.713242349999,Trial_16_Start
1763991267.806599,12606.71362795,Posture_A_Rest_your_arm_extended_after_the_sound
1763991267.806947,12606.71397585,PromptStart_Trial_16
1763991272.8029056,12611.709929949999,PromptEnd_Trial_16
1763991272.8034012,12611.71042785,FixationStart_Trial_16
1763991273.8180087,12612.72503195,FixationEnd_Trial_16
1763991273.8183327,12612.725357849999,PostureStart_Trial_16
1763991276.8270657,12615.734092249999,PostureEnd_Trial_16
1763991276.8274968,12615.73452205,TrialEnd_Trial_16
1763991277.3408873,12616.247912449999,Trial_16_Complete
1763991277.3571594,12616.264183649999,Trial_17_Start
1763991277.3575606,12616.264586649999,Posture_A_Flex_your_arm_after_the_sound
1763991277.357997,12616.26502675,PromptStart_Trial_17
1763991282.3425355,12621.24956015,PromptEnd_Trial_17
1763991282.3430033,12621.25003505,FixationStart_Trial_17
1763991283.3440924,12622.25111745,FixationEnd_Trial_17
1763991283.3446977,12622.25172425,PostureStart_Trial_17
1763991286.3470259,12625.25406385,PostureEnd_Trial_17
1763991286.347964,12625.25499935,TrialEnd_Trial_17
1763991286.8469625,12625.75398915,Trial_17_Complete
1763991286.8633974,12625.77042485,Trial_18_Start
1763991286.8642204,12625.77125245,Posture_A_Rest_your_arm_flexed_after_the_sound
1763991286.8651135,12625.77214505,PromptStart_Trial_18
1763991291.8585458,12630.765571549999,PromptEnd_Trial_18
1763991291.8590264,12630.766056049999,FixationStart_Trial_18
1763991292.8753166,12631.78234545,FixationEnd_Trial_18
1763991292.8758535,12631.782883349999,PostureStart_Trial_18
1763991295.890503,12634.797527449999,PostureEnd_Trial_18
1763991295.8910768,12634.798109149999,TrialEnd_Trial_18
1763991296.4064865,12635.31351305,Trial_18_Complete
1763991296.4232757,12635.330303749999,Trial_19_Start
1763991296.4239964,12635.33103345,Posture_A_Extend_your_arm_after_the_sound
1763991296.4255214,12635.33255525,PromptStart_Trial_19
1763991301.4123425,12640.31936715,PromptEnd_Trial_19
1763991301.4128673,12640.31989435,FixationStart_Trial_19
1763991302.4125571,12641.319581349999,FixationEnd_Trial_19
1763991302.4129584,12641.31998475,PostureStart_Trial_19
1763991305.4153478,12644.322377249999,PostureEnd_Trial_19
1763991305.4159858,12644.323017749999,TrialEnd_Trial_19
1763991305.9302862,12644.83731105,Trial_19_Complete
1763991305.946888,12644.85391285,Trial_20_Start
1763991305.9472957,12644.85432705,Posture_A_Rest_your_arm_extended_after_the_sound
1763991305.947712,12644.85474395,PromptStart_Trial_20
1763991310.9464877,12649.85351495,PromptEnd_Trial_20
1763991310.9478323,12649.85487125,FixationStart_Trial_20
1763991311.952228,12650.85925575,FixationEnd_Trial_20
1763991311.953242,12650.860275949999,PostureStart_Trial_20
1763991314.9573693,12653.86439435,PostureEnd_Trial_20
1763991314.957866,12653.86489505,TrialEnd_Trial_20
1763991315.4696493,12654.37668365,Trial_20_Complete
