ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
10441.305,-13779.09,30238.695,17914.274999999998,39275.729999999996,19450.934999999998,18801.045,20104.515
10433.835,-13786.695,30231.27,17907.21,39266.82,19443.195,18795.87,20096.325
10429.74,-13788.72,30234.42,17926.559999999998,39296.52,19455.84,18795.51,20093.219999999998
10430.91,-13786.019999999999,30240.135,17936.684999999998,39310.244999999995,19466.864999999998,18795.015,20093.535
10438.425,-13778.64,30244.094999999998,17932.545,39301.83,19470.51,18796.545,20100.42
10431.494999999999,-13788.045,30234.42,17921.34,39291.57,19462.184999999998,18797.579999999998,20096.235
10433.07,-13785.885,30237.885,17922.645,39292.155,19467.225,18795.375,20098.079999999998
10429.785,-13788.539999999999,30233.745,17915.985,39285.18,19463.805,18795.645,20093.805
10433.88,-13784.715,30238.245,17924.175,39295.935,19466.325,18794.114999999998,20097.719999999998
10436.13,-13782.644999999999,30239.82,17927.145,39302.01,19460.969999999998,18794.204999999998,20099.07
10446.39,-13771.664999999999,30250.485,17934.39,39308.76,19474.965,18792.63,20109.105
10445.22,-13771.17,30252.149999999998,17935.605,39307.77,19479.375,18791.594999999998,20106.989999999998
10440.27,-13776.93,30244.41,17924.13,39285.135,19449.809999999998,18796.905,20102.355
10440.63,-13777.47,30243.285,17923.59,39282.21,19451.16,18796.32,20104.559999999998
10433.34,-13785.255,30236.355,17923.094999999998,39295.799999999996,19466.415,18796.905,20098.62
10437.029999999999,-13780.394999999999,30244.094999999998,17932.23,39309.93,19475.55,18794.385,20100.105
10444.904999999999,-13773.6,30246.254999999997,17923.32,39280.994999999995,19440.585,18796.995,20106.719999999998
10431.404999999999,-13789.89,30229.559999999998,17905.77,39273.615,19447.785,18795.96,20097.225
10434.555,-13787.82,30231.629999999997,17912.969999999998,39291.885,19461.555,18792.405,20099.61
10432.305,-13786.289999999999,30238.559999999998,17929.844999999998,39311.729999999996,19473.57,18790.92,20095.02
10441.89,-13777.965,30243.6,17931.329999999998,39304.26,19459.17,18795.239999999998,20106.18
10437.615,-13783.41,30236.895,17918.594999999998,39288.96,19457.235,18795.735,20102.445
10432.26,-13787.55,30233.114999999998,17917.02,39292.02,19461.375,18793.934999999998,20097.719999999998
10431.675,-13785.795,30237.84,17928.63,39304.485,19464.75,18794.07,20093.625
10436.715,-13781.34,30241.035,17930.7,39304.26,19466.37,18794.43,20098.035
10430.505,-13787.865,30233.204999999998,17918.594999999998,39287.835,19456.559999999998,18795.105,20093.355
10424.385,-13793.625,30231.945,17920.215,39293.82,19459.53,18794.204999999998,20090.565
10423.845,-13794.84,30229.469999999998,17918.01,39292.56,19456.11,18793.89,20090.61
10425.824999999999,-13793.31,30230.145,17918.28,39293.055,19460.295,18793.125,20091.96
10435.275,-13783.949999999999,30238.92,17924.805,39301.604999999996,19478.969999999998,18791.954999999998,20100.059999999998
10442.744999999999,-13777.56,30244.094999999998,17927.325,39298.635,19468.53,18793.755,20107.395
10439.324999999999,-13781.699999999999,30238.199999999997,17921.16,39287.744999999995,19450.26,18793.44,20103.434999999998
10429.47,-13789.17,30232.44,17920.17,39295.845,19464.66,18790.695,20092.23
10430.145,-13787.144999999999,30234.96,17922.825,39299.085,19461.059999999998,18788.219999999998,20091.825
