ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-14072.939999999999,-30874.364999999998,-11827.845,-27538.92,-7451.1449999999995,-28426.725,-10205.279999999999,-2057.49
-14225.265,-30831.12,-11895.57,-27540.495,-7451.009999999999,-28410.614999999998,-10101.914999999999,-2284.065
-14346.09,-31515.03,-12134.34,-27436.23,-7350.03,-28358.55,-9852.39,-2164.41
-13924.71,-31782.149999999998,-12457.89,-27356.535,-7276.005,-28245.87,-9726.119999999999,-1683.45
-13598.144999999999,-31828.454999999998,-12756.42,-27309.555,-7296.48,-28137.239999999998,-9825.119999999999,-1336.095
-13503.914999999999,-31519.44,-12349.35,-27238.545,-7368.255,-28083.51,-10040.535,-1283.22
-13432.095,-30812.94,-11271.285,-27216.18,-7411.815,-28166.085,-10177.92,-1497.4199999999998
-13710.734999999999,-30394.71,-11257.695,-27285.57,-7488.224999999999,-28361.16,-10156.77,-1643.355
-14196.465,-30783.735,-11508.93,-27326.295,-7413.84,-28345.545,-9953.73,-1740.735
-14752.845,-31671.315,-11710.305,-27245.565,-7165.08,-28152.899999999998,-9783.99,-1736.6399999999999
-14298.345,-31768.965,-11941.605,-27145.485,-6997.7699999999995,-28044.539999999997,-9773.414999999999,-1529.595
-13596.21,-31419.855,-12165.84,-27046.395,-6898.545,-27971.235,-9874.619999999999,-1428.165
-13456.845,-30963.914999999997,-12009.779999999999,-26995.23,-6941.655,-28011.555,-10013.76,-1493.145
-13545.314999999999,-31032.405,-11362.949999999999,-27011.565,-7040.384999999999,-27981.135,-10157.13,-1443.06
-13637.97,-31162.59,-12049.38,-27098.325,-7140.24,-27928.215,-10260.0,-1337.895
-13989.24,-31605.074999999997,-12540.645,-27112.004999999997,-7166.025,-27875.565,-10319.625,-1556.685
-13778.279999999999,-30830.265,-11729.52,-26966.34,-7069.139999999999,-27467.01,-10705.635,-1715.8049999999998
-13185.135,-29969.28,-10999.755,-26835.57,-7317.764999999999,-27145.8,-10793.25,-1363.365
-12772.529999999999,-29945.565,-11286.314999999999,-26854.155,-7451.46,-27314.82,-10296.18,-976.0949999999999
-13042.529999999999,-30014.684999999998,-11471.175,-27004.32,-7552.3949999999995,-27862.695,-10087.199999999999,-995.4
-13335.48,-30210.434999999998,-11195.055,-27133.11,-7681.094999999999,-28359.045,-10011.645,-1070.19
-13373.595,-29956.815,-10632.555,-26951.895,-7393.1849999999995,-28435.454999999998,-10204.289999999999,-1025.37
-13276.215,-29639.745,-10633.725,-26674.379999999997,-6830.775,-27924.12,-10395.539999999999,-1054.485
-13446.945,-29698.829999999998,-11050.785,-26531.55,-6420.554999999999,-27358.785,-10280.025,-1177.83
-13514.13,-30204.719999999998,-11940.525,-26549.37,-6436.844999999999,-27370.485,-9636.029999999999,-1194.03
-12950.595,-29804.039999999997,-12075.975,-26441.64,-6351.389999999999,-27376.2,-8958.015,-1009.935
-12511.8,-29371.635,-10678.32,-26157.69,-6179.49,-27116.414999999997,-8706.42,-735.5699999999999
-12447.314999999999,-29705.489999999998,-10442.52,-26048.024999999998,-6264.99,-27054.675,-8715.645,-544.77
-12603.42,-29561.805,-10568.88,-26049.015,-6347.115,-27042.524999999998,-9089.324999999999,-505.97999999999996
-12659.445,-29757.914999999997,-10780.02,-26129.43,-6512.67,-27058.004999999997,-9279.404999999999,-611.8199999999999
-12217.095,-28952.954999999998,-10814.13,-26299.44,-6709.094999999999,-27192.015,-9415.35,-853.92
-12271.005,-28249.379999999997,-10531.71,-26332.695,-6583.455,-27201.645,-9439.335,-1006.4699999999999
-13095.494999999999,-28661.715,-10685.475,-26136.27,-6099.12,-27014.265,-9367.289999999999,-979.8299999999999
-14158.619999999999,-29604.42,-10997.91,-25892.28,-5847.4349999999995,-26899.155,-9026.865,-711.0
-13504.005,-30292.785,-11349.27,-25900.92,-6029.1449999999995,-27030.059999999998,-8719.515,-405.45
-12396.33,-29461.68,-11268.18,-25984.17,-6050.25,-27027.855,-8714.025,-251.64
-12579.615,-28784.925,-10494.765,-25989.12,-5943.915,-26840.204999999998,-8594.055,-447.705
-12473.1,-28578.015,-10086.119999999999,-25937.684999999998,-5916.87,-26620.02,-8617.68,-490.54499999999996
-12327.39,-28354.5,-10138.859999999999,-25833.555,-5908.679999999999,-26482.41,-8618.805,-378.04499999999996
-12308.13,-28108.35,-10196.234999999999,-25677.045,-5771.969999999999,-26369.594999999998,-8540.64,-290.78999999999996
-12185.505,-28141.155,-10185.795,-25529.489999999998,-5625.224999999999,-26174.655,-8398.89,-115.74
-11911.68,-28227.914999999997,-10028.88,-25360.739999999998,-5393.565,-25931.34,-8245.8,36.36
-11716.244999999999,-28005.795,-10144.574999999999,-25242.344999999998,-5054.13,-25703.46,-8077.905,188.82
-11986.965,-28107.855,-10295.01,-25223.85,-4924.304999999999,-25753.184999999998,-7680.014999999999,218.88
-11695.68,-28147.635,-10064.565,-25181.055,-4912.514999999999,-25877.789999999997,-7436.07,207.81
-11170.529999999999,-27559.26,-9452.295,-24979.68,-4671.585,-25603.515,-7461.179999999999,362.96999999999997
-10964.654999999999,-27077.039999999997,-8957.34,-24839.954999999998,-4563.179999999999,-25488.54,-7455.24,703.305
-10953.0,-26658.989999999998,-8908.74,-24765.75,-4527.764999999999,-25432.425,-7539.57,829.8449999999999
-10921.365,-26437.23,-9008.865,-24690.87,-4681.755,-25115.175,-7557.929999999999,855.675
-10946.97,-26472.195,-8453.744999999999,-24616.215,-4958.1449999999995,-24800.445,-7652.61,913.545
-10774.664999999999,-26581.815,-8469.18,-24570.09,-4815.495,-24694.559999999998,-7706.07,1149.12
-10335.869999999999,-26764.02,-9031.59,-24590.52,-4571.91,-24880.815,-7334.73,1446.705
-10226.205,-26563.95,-8860.005,-24627.78,-4564.349999999999,-25488.18,-6771.42,1580.1299999999999
-10708.47,-26460.405,-8349.885,-24533.145,-4393.889999999999,-25655.129999999997,-6585.389999999999,1373.355
-10904.445,-26184.96,-8642.475,-24452.325,-4090.0499999999997,-25277.175,-6560.099999999999,1142.5049999999999
-11069.414999999999,-25645.32,-8831.205,-24449.535,-3956.94,-24969.555,-6689.655,974.385
-11247.029999999999,-26064.675,-9120.465,-24264.09,-3707.2799999999997,-24677.82,-6769.755,968.76
-11076.525,-26761.14,-8871.029999999999,-23996.34,-3519.45,-24577.559999999998,-6462.8099999999995,1024.92
-10853.775,-27441.405,-8420.22,-23823.495,-3487.5,-24591.78,-6245.099999999999,1305.855
