ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-8343.135,-17321.265,1706.58,-19559.88,-11568.06,-34118.955,-7902.495,1351.8
-8333.369999999999,-17275.23,1756.4399999999998,-19535.67,-11568.24,-34128.945,-7912.755,1348.065
-8325.9,-17240.76,1826.01,-19499.445,-11563.56,-34130.61,-7912.844999999999,1353.33
-8350.154999999999,-17280.945,1826.01,-19514.88,-11587.365,-34146.18,-7921.9349999999995,1338.5249999999999
-8352.855,-17305.29,1813.995,-19533.6,-11595.824999999999,-34144.38,-7915.905,1342.7549999999999
-8352.765,-17329.454999999998,1714.0049999999999,-19576.125,-11588.67,-34129.53,-7902.764999999999,1351.08
-8350.199999999999,-17339.579999999998,1637.6399999999999,-19597.77,-11581.83,-34112.07,-7889.625,1359.8999999999999
-8338.815,-17322.12,1687.635,-19586.745,-11584.89,-34109.325,-7884.945,1366.56
-8330.4,-17292.69,1727.28,-19563.614999999998,-11580.615,-34114.095,-7886.745,1369.0349999999999
-8340.48,-17283.195,1755.945,-19548.945,-11592.99,-34135.83,-7905.105,1358.5049999999999
-8352.449999999999,-17288.37,1778.6699999999998,-19549.53,-11608.92,-34153.065,-7918.514999999999,1341.36
-8346.15,-17297.19,1769.8049999999998,-19559.43,-11617.56,-34156.619999999995,-7908.255,1341.18
-8331.84,-17282.07,1764.855,-19555.29,-11610.539999999999,-34147.08,-7886.969999999999,1363.455
-8355.375,-17282.52,1778.895,-19547.91,-11610.18,-34149.33,-7889.445,1340.73
-8352.675,-17251.649999999998,1805.715,-19543.41,-11636.64,-34179.165,-7920.54,1316.8799999999999
-8256.105,-17135.954999999998,1920.915,-19478.79,-11636.775,-34201.89,-7963.155,1366.11
-8147.25,-17049.149999999998,1999.62,-19430.235,-11622.33,-34207.784999999996,-7966.304999999999,1459.62
-8150.219999999999,-17097.39,1944.4499999999998,-19454.715,-11605.14,-34182.72,-7936.29,1474.7849999999999
-8162.009999999999,-17126.864999999998,1914.21,-19457.91,-11557.395,-34157.79,-7885.71,1494.495
-8300.025,-17294.355,1776.195,-19517.715,-11498.67,-34046.28,-7803.54,1428.2549999999999
-8424.045,-17426.295,1688.715,-19544.265,-11464.199999999999,-33975.765,-7790.13,1339.56
-8370.18,-17348.895,1769.5349999999999,-19508.535,-11479.14,-34014.24,-7849.08,1356.48
-8316.315,-17256.69,1891.125,-19474.065,-11516.13,-34069.68,-7880.58,1385.9099999999999
-8320.77,-17269.425,1903.995,-19485.09,-11530.484999999999,-34073.82,-7868.384999999999,1387.98
-8314.92,-17323.695,1794.375,-19521.765,-11516.49,-34037.235,-7835.355,1401.615
-8306.64,-17323.559999999998,1753.155,-19543.59,-11532.285,-34043.31,-7836.705,1405.215
-8317.215,-17321.67,1761.165,-19554.48,-11556.99,-34072.38,-7854.075,1390.635
-8308.26,-17297.415,1748.34,-19518.3,-11534.805,-34074.18,-7861.815,1388.745
-8299.395,-17274.105,1746.72,-19510.695,-11538.494999999999,-34087.86,-7870.139999999999,1393.02
-8306.055,-17284.59,1756.53,-19514.655,-11540.609999999999,-34087.59,-7862.264999999999,1396.08
-8289.63,-17237.295,1814.985,-19488.96,-11532.015,-34084.305,-7855.514999999999,1407.735
-8272.664999999999,-17192.835,1892.2949999999998,-19477.17,-11546.955,-34098.345,-7867.035,1404.0449999999998
-8268.615,-17240.535,1857.5549999999998,-19530.675,-11576.97,-34099.29,-7862.94,1419.21
-8312.445,-17352.855,1778.625,-19619.594999999998,-11626.199999999999,-34101.045,-7859.835,1410.885
-8348.039999999999,-17442.27,1728.0,-19648.395,-11620.755,-34076.115,-7836.615,1402.83
-8348.22,-17433.54,1684.125,-19606.995,-11582.189999999999,-34077.015,-7852.679999999999,1389.2849999999999
-8306.235,-17318.835,1753.6499999999999,-19494.945,-11518.154999999999,-34069.365,-7865.19,1392.9299999999998
-8267.715,-17216.19,1774.485,-19438.515,-11496.015,-34080.39,-7880.085,1401.48
-8226.855,-17093.52,1890.855,-19392.344999999998,-11490.885,-34089.75,-7888.139999999999,1416.06
