ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-16018.605,-25015.23,8718.57,6882.255,7512.344999999999,-10717.695,389.205,-9830.88
-15362.82,-24427.35,7929.2699999999995,6237.045,7528.5,-10872.404999999999,508.455,-9705.914999999999
-15268.859999999999,-23765.175,7464.285,6867.9,7602.525,-11234.835,71.595,-9963.81
-15599.519999999999,-23624.594999999998,7950.825,7572.509999999999,7425.855,-11634.885,-207.72,-10287.494999999999
-15877.08,-23776.695,8600.355,8218.98,7324.605,-11761.02,-418.995,-10814.039999999999
-16019.82,-24180.48,8938.98,8463.105,7155.134999999999,-11747.115,-716.9399999999999,-10563.39
-15846.435,-24605.504999999997,8833.05,7514.82,7149.78,-11419.244999999999,-240.66,-10108.98
-15365.789999999999,-24484.68,8451.135,5304.78,7347.735,-11026.215,426.28499999999997,-9493.289999999999
-15511.994999999999,-24345.495,7936.65,6031.3949999999995,7477.83,-10879.83,81.585,-9677.07
-15924.734999999999,-24479.325,7949.655,7330.815,7431.705,-10934.145,-205.56,-10099.395
-16139.34,-24439.094999999998,8425.619999999999,7373.745,7281.63,-11104.965,-95.265,-10324.44
-16431.03,-24606.045,8807.355,7423.5599999999995,7200.54,-11105.955,17.145,-10474.56
-16430.579999999998,-24815.61,8751.645,7065.54,7288.38,-11035.574999999999,143.91,-10171.755
-16139.474999999999,-24834.645,8521.47,6872.219999999999,7417.755,-11020.59,99.945,-10202.94
-15898.455,-24602.715,7997.58,6436.53,7735.86,-10855.439999999999,137.16,-10385.279999999999
-15834.644999999999,-24159.645,7952.085,6881.8949999999995,7550.955,-11235.645,-172.755,-10478.34
-15835.005,-23945.219999999998,8407.845,7123.41,7142.13,-11748.869999999999,-128.34,-10552.859999999999
-15962.715,-24078.375,8731.395,7370.235,7103.835,-12069.72,-76.23,-10640.385
-15876.494999999999,-24114.465,9048.51,7692.66,7182.09,-12165.164999999999,-895.545,-10542.195
-15752.07,-24239.879999999997,9078.345,7443.134999999999,7173.36,-12042.045,-873.855,-10575.765
