ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-11019.779999999999,-33480.225,-8910.09,-30175.02,-12217.904999999999,-19850.04,-13547.654999999999,8082.405
-11062.215,-33504.03,-8887.32,-30081.6,-12121.244999999999,-19768.905,-13576.095,8041.5
-11033.505,-33445.799999999996,-8787.914999999999,-29903.129999999997,-11905.92,-19658.835,-13645.574999999999,8025.389999999999
-11022.57,-33461.595,-8835.525,-29983.364999999998,-11977.244999999999,-19811.475,-13597.515,8061.12
-11081.52,-33514.74,-8864.55,-29971.215,-11897.91,-19763.1,-13555.125,8030.429999999999
-11038.77,-33459.659999999996,-8814.779999999999,-29933.145,-11834.73,-19709.864999999998,-13590.045,8039.384999999999
-11020.545,-33446.385,-8814.33,-29953.35,-11861.369999999999,-19670.67,-13599.494999999999,8051.67
-11020.68,-33456.78,-8842.68,-30028.995,-11992.545,-19795.59,-13561.289999999999,8068.7699999999995
-11042.055,-33472.215,-8832.15,-29955.555,-11892.015,-19750.23,-13577.535,8046.585
-11024.64,-33462.54,-8839.755,-29988.809999999998,-11929.275,-19686.195,-13587.57,8054.009999999999
-10983.105,-33439.77,-8863.785,-30133.035,-12183.164999999999,-19764.45,-13563.045,8095.139999999999
-11026.619999999999,-33477.57,-8856.945,-30039.93,-12043.8,-19859.85,-13566.734999999999,8071.605
-11096.955,-33536.97,-8865.945,-29900.295,-11751.795,-19636.739999999998,-13587.975,8011.08
-11043.539999999999,-33499.979999999996,-8882.91,-30040.425,-11967.975,-19716.39,-13567.68,8054.37
-11029.59,-33469.56,-8846.414999999999,-30040.515,-12028.32,-19746.855,-13586.445,8056.575
-11017.125,-33448.095,-8811.99,-29985.074999999997,-11966.22,-19626.39,-13626.449999999999,8044.695
-11013.885,-33443.82,-8795.565,-29919.78,-11841.48,-19724.219999999998,-13630.635,8050.365
-11082.015,-33506.055,-8841.42,-29940.93,-11876.13,-19831.23,-13581.72,8023.094999999999
-11105.955,-33521.49,-8823.735,-29876.309999999998,-11796.3,-19691.864999999998,-13593.285,7996.815
-11080.755,-33507.27,-8831.43,-29910.914999999997,-11832.57,-19703.88,-13573.755,8018.054999999999
-11049.525,-33485.354999999996,-8829.765,-29936.835,-11871.72,-19723.23,-13586.22,8031.735
-11038.5,-33480.9,-8833.545,-29958.84,-11908.305,-19732.905,-13578.164999999999,8043.255
-11046.105,-33488.325,-8844.39,-29989.844999999998,-11944.125,-19748.114999999998,-13565.43,8047.44
-11042.234999999999,-33471.854999999996,-8821.35,-29958.39,-11912.355,-19731.015,-13585.32,8038.259999999999
-11023.335,-33462.09,-8820.765,-29975.399999999998,-11935.17,-19717.2,-13587.435,8054.82
-11025.72,-33465.555,-8829.539999999999,-30007.844999999998,-11966.355,-19688.04,-13595.13,8054.82
