ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
2774.25,-30674.34,-22304.745,-5894.1449999999995,-1608.3,-73286.64,-13491.63,10938.285
2775.06,-30673.395,-22305.239999999998,-5896.08,-1615.365,-73293.12,-13487.49,10939.904999999999
2780.64,-30665.25,-22297.5,-5899.7699999999995,-1623.87,-73288.395,-13487.039999999999,10940.13
2792.745,-30652.289999999997,-22283.864999999998,-5896.665,-1633.365,-73278.765,-13488.705,10940.445
2803.77,-30650.355,-22281.434999999998,-5895.855,-1638.36,-73271.06999999999,-13482.09,10944.855
2790.81,-30669.75,-22300.469999999998,-5911.965,-1648.08,-73277.28,-13491.765,10932.345
2786.535,-30673.89,-22301.504999999997,-5906.429999999999,-1632.645,-73261.215,-13489.695,10930.185
2784.645,-30668.219999999998,-22295.295,-5897.115,-1609.695,-73234.70999999999,-13488.93,10929.779999999999
2786.67,-30659.579999999998,-22287.915,-5894.73,-1610.5049999999999,-73237.31999999999,-13483.17,10936.215
2790.9449999999997,-30655.754999999997,-22286.7,-5896.98,-1625.085,-73261.665,-13470.705,10945.035
2783.3849999999998,-30665.295,-22295.475,-5901.21,-1634.04,-73281.59999999999,-13474.71,10935.449999999999
2787.615,-30666.285,-22293.45,-5899.815,-1634.355,-73281.19499999999,-13471.74,10934.279999999999
2801.835,-30656.16,-22282.515,-5889.915,-1625.985,-73275.12,-13460.984999999999,10942.38
2806.47,-30652.739999999998,-22284.629999999997,-5894.594999999999,-1627.9199999999998,-73276.37999999999,-13462.38,10941.525
2809.845,-30652.245,-22283.145,-5890.724999999999,-1627.3799999999999,-73269.45,-13463.865,10939.635
2801.52,-30659.039999999997,-22285.98,-5890.455,-1636.47,-73269.135,-13474.935,10928.205
2799.27,-30657.195,-22285.215,-5894.415,-1641.0149999999999,-73254.015,-13469.715,10929.285
2795.625,-30657.69,-22284.629999999997,-5893.605,-1636.0649999999998,-73246.635,-13466.699999999999,10928.34
2800.08,-30654.315,-22281.165,-5891.355,-1627.2,-73250.01,-13461.975,10931.984999999999
2809.5299999999997,-30642.614999999998,-22270.14,-5880.825,-1617.12,-73252.125,-13452.84,10941.074999999999
2800.2599999999998,-30653.055,-22278.195,-5884.83,-1620.99,-73260.94499999999,-13462.83,10930.14
2794.3199999999997,-30660.39,-22281.66,-5885.73,-1622.2949999999998,-73263.23999999999,-13464.404999999999,10925.685
2798.73,-30659.985,-22282.245,-5886.405,-1624.0049999999999,-73266.345,-13454.955,10933.244999999999
2795.22,-30665.925,-22287.239999999998,-5890.995,-1634.1299999999999,-73277.45999999999,-13457.385,10933.154999999999
2801.475,-30658.32,-22275.18,-5877.764999999999,-1621.62,-73260.09,-13451.58,10939.68
2794.8599999999997,-30668.76,-22281.614999999998,-5886.224999999999,-1626.03,-73253.295,-13456.71,10933.199999999999
2804.13,-30665.34,-22274.91,-5882.085,-1622.745,-73249.02,-13445.865,10941.57
2805.21,-30665.07,-22273.875,-5882.8949999999995,-1628.5049999999999,-73260.405,-13440.285,10940.939999999999
2802.645,-30669.434999999998,-22277.024999999998,-5885.865,-1633.905,-73275.66,-13441.005,10934.955
2799.45,-30676.905,-22281.165,-5887.08,-1634.895,-73293.25499999999,-13450.185,10926.494999999999
2792.97,-30685.77,-22287.69,-5893.74,-1642.77,-73322.055,-13458.33,10917.855
2790.4049999999997,-30685.094999999998,-22288.41,-5898.33,-1649.655,-73343.97,-13451.355,10919.07
2792.835,-30681.045,-22288.23,-5901.66,-1656.54,-73370.06999999999,-13445.955,10921.949999999999
2798.145,-30673.98,-22283.594999999998,-5898.78,-1653.2549999999999,-73389.465,-13438.08,10926.855
2794.3199999999997,-30681.225,-22291.829999999998,-5907.375,-1658.385,-73421.37,-13442.445,10919.654999999999
