ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-10295.414999999999,-47034.45,-19141.829999999998,-12958.56,-4499.1449999999995,-17609.04,-4081.68,5041.665
-10301.895,-47000.97,-19080.45,-12946.14,-4508.28,-17622.945,-4086.3599999999997,5032.3949999999995
-10313.955,-46999.395,-19071.495,-12955.365,-4526.865,-17639.64,-4077.72,5026.139999999999
-10319.085,-46993.005,-19080.495,-12959.955,-4528.3949999999995,-17641.665,-4077.45,5024.16
-10323.539999999999,-47004.615,-19085.219999999998,-12956.894999999999,-4517.37,-17636.13,-4073.355,5026.679999999999
-10330.38,-47030.445,-19089.899999999998,-12954.779999999999,-4510.304999999999,-17632.125,-4070.6549999999997,5025.285
-10327.635,-47043.225,-19095.93,-12955.23,-4511.07,-17632.305,-4069.395,5025.33
-10336.365,-47039.265,-19098.855,-12960.675,-4515.705,-17629.875,-4075.065,5016.915
-10335.555,-47014.064999999995,-19075.86,-12956.58,-4513.7699999999995,-17621.595,-4073.805,5020.785
-10338.164999999999,-47033.28,-19051.829999999998,-12956.039999999999,-4518.495,-17623.98,-4073.535,5023.845
-10337.445,-47052.045,-19045.485,-12953.205,-4521.825,-17633.024999999998,-4062.87,5035.86
-10341.63,-47053.305,-19071.855,-12975.255,-4541.04,-17652.329999999998,-4073.7149999999997,5031.045
-10325.43,-47025.72,-19076.265,-12982.814999999999,-4539.105,-17648.055,-4073.49,5027.58
-10324.08,-47015.505,-19076.04,-12992.039999999999,-4552.155,-17660.114999999998,-4077.3599999999997,5021.099999999999
-10318.545,-46993.95,-19051.695,-12982.23,-4550.8949999999995,-17663.04,-4086.18,5023.665
-10326.645,-46996.56,-19046.565,-12978.09,-4541.58,-17654.309999999998,-4093.1549999999997,5021.91
-10331.505,-47008.034999999996,-19042.469999999998,-12978.539999999999,-4541.175,-17663.445,-4096.26,5018.8949999999995
-10339.02,-46996.2,-19014.795,-12956.265,-4515.525,-17636.445,-4083.66,5012.955
-10364.13,-46997.82,-19011.915,-12953.07,-4501.304999999999,-17604.045,-4078.08,5002.0199999999995
-10351.305,-47011.229999999996,-19015.92,-12962.97,-4511.205,-17610.12,-4070.16,5016.915
-10339.199999999999,-47074.095,-19024.065,-12963.42,-4508.1449999999995,-17603.46,-4058.325,5031.045
-10337.445,-47099.79,-19050.975,-12978.045,-4512.78,-17610.614999999998,-4067.2349999999997,5025.51
-10336.5,-47020.049999999996,-19030.545,-12980.385,-4522.1849999999995,-17629.559999999998,-4075.83,5024.655
-10339.695,-46953.854999999996,-18987.795,-12961.17,-4513.365,-17640.315,-4075.245,5029.47
-10348.289999999999,-46970.595,-18981.765,-12965.22,-4507.245,-17636.985,-4078.125,5022.945
-10328.625,-46940.13,-19037.7,-13019.625,-4514.085,-17625.015,-4072.455,5021.775
-10346.22,-46886.445,-19098.27,-13069.17,-4546.215,-17638.29,-4085.865,5005.215
-10381.994999999999,-46970.009999999995,-19069.335,-13037.355,-4544.1449999999995,-17630.46,-4092.795,4997.61
-10409.445,-47183.22,-19008.63,-12960.63,-4507.29,-17602.29,-4082.31,5008.7699999999995
-10410.885,-47306.924999999996,-18963.63,-12904.244999999999,-4470.66,-17583.57,-4060.62,5029.785
-10377.18,-47229.03,-18973.035,-12909.96,-4475.115,-17594.954999999998,-4061.0699999999997,5035.139999999999
-10340.505,-47052.314999999995,-18976.59,-12942.449999999999,-4499.955,-17615.655,-4078.7549999999997,5028.525
-10314.494999999999,-46988.64,-18927.719999999998,-12937.455,-4506.12,-17621.82,-4083.48,5032.71
-10312.154999999999,-46987.92,-18931.86,-12953.07,-4517.415,-17632.665,-4089.6,5028.84
-10309.23,-46982.655,-18927.719999999998,-12953.564999999999,-4514.8949999999995,-17626.545,-4085.415,5032.755
-10307.34,-46977.57,-18940.32,-12962.205,-4524.705,-17630.055,-4084.47,5031.36
-10332.0,-47003.13,-18978.21,-12981.51,-4539.014999999999,-17637.614999999998,-4085.325,5021.1449999999995
-10348.02,-47029.77,-18980.1,-12980.025,-4531.139999999999,-17632.305,-4077.6749999999997,5025.6449999999995
-10361.475,-47043.314999999995,-18965.969999999998,-12970.98,-4522.86,-17637.39,-4089.7799999999997,5022.495
-10362.51,-47052.045,-18935.19,-12958.064999999999,-4509.495,-17628.39,-4099.7699999999995,5018.849999999999
-10345.59,-47039.895,-18909.54,-12948.57,-4498.11,-17614.71,-4095.4049999999997,5020.695
-10330.695,-47009.025,-18899.37,-12955.994999999999,-4507.695,-17624.52,-4102.155,5026.455
-10333.574999999999,-46991.88,-18881.594999999998,-12957.164999999999,-4516.425,-17634.105,-4107.42,5021.054999999999
-10344.42,-46996.02,-18877.5,-12957.75,-4516.47,-17630.954999999998,-4101.615,5011.245
-10341.27,-46997.729999999996,-18876.555,-12959.189999999999,-4517.865,-17628.345,-4102.29,5014.304999999999
-10333.44,-46993.86,-18870.165,-12958.289999999999,-4519.755,-17628.345,-4108.139999999999,5020.965
-10333.98,-46986.03,-18852.704999999998,-12946.635,-4515.389999999999,-17630.28,-4119.4349999999995,5022.9
-10327.23,-46971.405,-18834.795,-12942.494999999999,-4523.58,-17653.815,-4116.555,5029.245
-10336.095,-46973.88,-18835.469999999998,-12945.375,-4523.264999999999,-17650.44,-4084.9649999999997,5026.32
