ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
6268.094999999999,-17062.29,30117.645,9764.324999999999,9802.08,-24812.774999999998,11073.105,-799.4699999999999
6281.55,-17058.78,30089.61,9653.355,9668.43,-24859.485,11085.435,-788.355
6233.3099999999995,-17133.614999999998,30036.015,9633.285,9721.664999999999,-24711.48,11098.89,-821.3399999999999
6163.065,-17221.995,29976.975,9631.395,9793.845,-24501.555,11081.88,-883.665
6177.105,-17200.17,29998.574999999997,9629.055,9779.94,-24416.415,11056.41,-887.04
6206.445,-17160.57,30028.32,9632.07,9742.545,-24456.96,11037.734999999999,-875.655
6220.9349999999995,-17147.114999999998,30053.745,9690.3,9772.289999999999,-24561.18,11047.005,-855.36
6180.705,-17192.565,30018.375,9688.59,9795.195,-24516.989999999998,11063.115,-872.415
6233.264999999999,-17124.84,30061.664999999997,9675.945,9718.74,-24633.315,11068.965,-832.725
6218.91,-17131.5,30052.26,9715.005,9823.23,-24725.34,11054.385,-839.88
6230.16,-17110.71,30050.46,9679.455,9809.55,-24757.02,11072.205,-829.0799999999999
6280.695,-17059.14,30078.765,9614.43,9641.744999999999,-24812.145,11104.605,-792.0899999999999
6237.945,-17121.375,30054.465,9647.01,9681.255,-24770.879999999997,11063.52,-828.495
6157.844999999999,-17227.845,29984.085,9646.965,9787.545,-24570.405,11059.605,-884.385
6165.585,-17211.69,29979.989999999998,9580.904999999999,9723.645,-24509.969999999998,11042.279999999999,-898.8299999999999
6172.155,-17199.989999999998,29998.754999999997,9632.205,9772.109999999999,-24484.004999999997,11026.08,-899.73
6185.565,-17188.47,30017.43,9690.66,9823.815,-24507.855,11039.4,-879.48
6178.86,-17195.67,30009.87,9681.705,9826.695,-24504.21,11053.484999999999,-874.665
6204.195,-17158.86,30029.805,9677.16,9795.105,-24602.94,11057.805,-853.875
6231.42,-17114.715,30053.565,9672.705,9754.92,-24760.485,11061.72,-832.545
6252.929999999999,-17083.53,30073.184999999998,9668.97,9727.38,-24858.629999999997,11073.779999999999,-812.88
6252.21,-17086.454999999998,30074.399999999998,9673.109999999999,9730.305,-24860.34,11066.58,-816.255
6225.255,-17133.614999999998,30035.925,9640.215,9726.57,-24717.375,11075.535,-836.415
6188.219999999999,-17188.829999999998,29988.36,9583.785,9699.57,-24577.379999999997,11068.605,-873.225
6178.365,-17201.16,29977.469999999998,9545.625,9661.14,-24504.795,11061.135,-885.555
6183.36,-17191.079999999998,29991.555,9581.31,9685.26,-24538.635,11046.51,-886.4549999999999
6159.554999999999,-17214.48,29996.954999999998,9694.89,9857.295,-24490.89,11035.935,-904.5
6164.955,-17201.34,29996.82,9663.525,9822.33,-24520.68,11042.46,-899.37
6204.33,-17148.645,30034.89,9671.805,9775.935,-24632.415,11050.38,-867.24
6223.005,-17113.59,30064.77,9705.51,9792.81,-24746.489999999998,11056.32,-848.925
6235.0199999999995,-17095.364999999998,30072.285,9703.17,9780.029999999999,-24844.77,11061.404999999999,-836.8199999999999
6225.03,-17112.735,30052.485,9671.76,9739.484999999999,-24869.204999999998,11066.355,-845.145
6190.785,-17164.215,30014.37,9642.869999999999,9745.47,-24721.29,11070.225,-871.9649999999999
6151.95,-17218.71,29972.879999999997,9608.67,9738.585,-24593.625,11056.455,-909.9449999999999
6139.304999999999,-17235.225,29962.35,9602.01,9744.48,-24526.98,11043.675,-924.795
6140.429999999999,-17232.255,29964.329999999998,9603.765,9749.205,-24518.024999999998,11035.574999999999,-925.65
6163.0199999999995,-17199.899999999998,29987.73,9607.545,9766.619999999999,-24475.274999999998,11030.984999999999,-913.77
6216.03,-17131.77,30026.07,9568.17,9664.109999999999,-24581.43,11037.06,-878.04
6255.855,-17082.495,30069.989999999998,9600.84,9609.119999999999,-24761.475,11052.63,-841.0949999999999
6226.83,-17112.42,30054.329999999998,9659.295,9698.76,-24793.695,11060.324999999999,-843.3449999999999
6238.9349999999995,-17091.989999999998,30062.385,9664.785,9680.625,-24885.045,11073.779999999999,-830.79
6234.66,-17098.155,30045.239999999998,9609.345,9666.0,-24808.274999999998,11080.845,-839.25
6221.25,-17115.84,30040.11,9601.154999999999,9691.02,-24741.629999999997,11063.295,-860.67
6152.355,-17201.835,30007.44,9671.355,9800.64,-24602.76,11044.935,-917.1899999999999
6127.11,-17248.635,29968.199999999997,9661.59,9838.08,-24490.17,11045.744999999999,-928.4399999999999
6147.405,-17224.2,29981.204999999998,9649.755,9812.07,-24547.95,11038.904999999999,-914.2199999999999
6149.07,-17221.86,29976.93,9631.35,9783.9,-24532.739999999998,11054.97,-908.55
