ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-5910.57,-14564.88,4111.5599999999995,-17430.93,-11237.175,-34521.84,-7331.804999999999,2609.64
-5839.11,-14784.029999999999,4000.5,-17368.605,-10525.095,-34240.185,-7182.2699999999995,3006.315
-6692.94,-15838.92,3173.9849999999997,-17583.704999999998,-9708.074999999999,-33411.869999999995,-7023.69,2477.205
-7153.29,-16381.89,2774.115,-17624.34,-9293.94,-32805.18,-6837.525,2147.895
-7165.349999999999,-16269.029999999999,2899.62,-17583.21,-9623.115,-32933.88,-6857.054999999999,2022.0749999999998
-7078.59,-16060.095,3142.125,-17570.565,-10074.42,-33254.28,-6934.679999999999,2045.5649999999998
-7111.71,-16075.845,3111.705,-17708.445,-10395.675,-33444.494999999995,-6832.304999999999,2097.9449999999997
-7148.5199999999995,-16114.994999999999,3036.7799999999997,-17840.385,-10574.865,-33552.63,-6762.0599999999995,2096.505
-7010.415,-15993.045,3023.5499999999997,-17840.79,-10494.99,-33574.455,-6862.905,2061.225
-6698.025,-15648.3,3250.125,-17567.954999999998,-10116.765,-33419.205,-7039.3949999999995,2133.9449999999997
-6477.705,-15445.845,3627.225,-17360.684999999998,-9920.295,-33342.03,-7104.42,2354.67
-6649.695,-15819.84,3634.3799999999997,-17516.34,-10074.285,-33463.305,-7026.03,2457.27
-6953.445,-16419.42,3074.535,-17854.02,-10105.695,-33243.345,-6788.429999999999,2403.81
-7040.34,-16606.035,2497.545,-18016.92,-10127.52,-33124.14,-6680.07,2339.0099999999998
-7085.025,-16488.72,2444.805,-17916.165,-10105.47,-33164.685,-6725.295,2258.91
-7120.215,-16327.349999999999,2665.89,-17815.005,-10145.475,-33279.479999999996,-6789.6449999999995,2196.315
-7003.755,-16072.515,2916.45,-17720.954999999998,-10157.94,-33352.83,-6842.16,2183.22
-6892.5599999999995,-15911.73,3208.5,-17555.535,-10126.71,-33445.665,-6962.219999999999,2172.735
-6879.465,-15977.07,3322.5299999999997,-17479.755,-10112.085,-33434.865,-6946.065,2210.22
-7157.384999999999,-16257.195,3358.7999999999997,-17478.989999999998,-10146.555,-33388.965,-6844.995,2163.285
-7524.8099999999995,-16786.395,3338.5499999999997,-17561.07,-10213.965,-33318.674999999996,-6708.6449999999995,2101.23
-7368.21,-16717.635,3081.87,-17741.295,-10293.795,-33357.51,-6726.78,2131.6949999999997
-6856.605,-15954.84,2843.2799999999997,-17761.274999999998,-10212.255,-33390.09,-6835.094999999999,2210.67
