ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
9727.785,-4710.6449999999995,31094.594999999998,-5986.215,13809.644999999999,-10927.529999999999,3224.025,14040.269999999999
9740.88,-4664.115,31286.925,-5624.19,13989.06,-10875.15,3122.595,13918.32
9726.21,-4663.26,31459.86,-5561.099999999999,13908.015,-10901.789999999999,3113.64,14015.385
9743.22,-4714.695,31620.555,-5744.385,13806.63,-10895.445,3165.75,14079.96
9732.015,-4778.1449999999995,31782.375,-6009.84,13766.085,-10895.895,3184.1549999999997,14089.994999999999
9557.82,-4854.78,31955.985,-6067.53,13756.095,-10940.535,3242.6549999999997,14034.51
9388.755,-4887.585,32142.239999999998,-5982.795,13725.18,-10950.345,3265.2,13930.425
9170.55,-4976.505,32336.235,-5972.535,13745.115,-10881.359999999999,3318.5699999999997,13844.295
9015.029999999999,-5040.99,32529.329999999998,-5965.965,13757.58,-10864.935,3357.855,13678.335
9171.09,-5026.86,32728.004999999997,-5819.985,13846.23,-10790.01,3332.0699999999997,13422.869999999999
9387.359999999999,-4982.535,32913.945,-5822.19,13739.67,-10844.234999999999,3313.7999999999997,13662.585
9476.279999999999,-5013.99,33099.435,-5982.344999999999,13530.96,-11007.314999999999,3286.4849999999997,13924.664999999999
9531.855,-5037.705,33293.88,-5987.07,13608.72,-10918.664999999999,3284.8199999999997,13820.039999999999
9456.795,-5071.905,33481.575,-6086.5199999999995,13610.43,-10946.34,3266.955,13931.234999999999
9459.359999999999,-5057.73,33663.465,-6183.224999999999,13572.585,-11058.84,3204.9449999999997,14057.369999999999
9493.56,-4884.165,33863.67,-5942.025,13687.109999999999,-11063.115,3112.245,13978.574999999999
9545.355,-4676.175,34067.79,-5672.79,13752.494999999999,-11025.404999999999,3148.785,13988.385
9567.675,-4746.915,34259.94,-5651.955,13713.074999999999,-11000.52,3323.835,13899.779999999999
9593.82,-4856.355,34444.755,-5759.505,13666.455,-10985.67,3432.69,13846.095
9669.555,-4887.54,34626.015,-5955.344999999999,13651.47,-10982.34,3395.475,13894.785
9724.14,-4798.53,34823.61,-5920.065,13747.859999999999,-10956.42,3195.81,13872.779999999999
9694.305,-4712.804999999999,35013.104999999996,-5846.804999999999,13768.154999999999,-10986.029999999999,3166.1549999999997,13842.81
9612.0,-4765.41,35184.104999999996,-5961.014999999999,13703.355,-11042.82,3313.98,13983.57
9420.975,-4909.23,35353.979999999996,-5982.03,13593.15,-11117.115,3404.52,14018.085
9387.494999999999,-4968.63,35528.805,-6010.65,13520.97,-11160.449999999999,3300.2999999999997,13983.39
9349.785,-5000.264999999999,35708.085,-6063.84,13512.51,-11138.22,3315.33,13962.24
9321.21,-4995.495,35886.645,-6137.639999999999,13520.25,-11085.21,3468.645,13941.72
9232.335,-5039.865,36059.805,-6189.66,13533.525,-11060.73,3539.295,13896.045
9212.58,-5165.01,36238.32,-6138.675,13543.56,-11054.52,3537.0899999999997,13815.63
9296.369999999999,-5129.01,36427.77,-6085.8,13558.769999999999,-11062.529999999999,3429.72,13796.685
9411.255,-5072.49,36613.395,-5956.38,13634.82,-11031.345,3358.08,13850.144999999999
9547.56,-4880.205,36807.255,-5905.304999999999,13581.18,-11115.09,3313.935,13909.23
9627.525,-4768.065,37001.159999999996,-5811.075,13588.47,-11085.119999999999,3473.145,13842.09
9641.115,-4770.09,37182.735,-5810.04,13607.955,-10945.98,3775.68,13777.019999999999
9561.33,-4867.74,37352.43,-5881.86,13556.43,-10983.24,3935.0699999999997,13752.269999999999
9440.279999999999,-4918.139999999999,37522.979999999996,-5904.719999999999,13585.769999999999,-11066.58,3370.275,13816.08
9417.69,-4908.96,37701.674999999996,-5941.3949999999995,13659.705,-11159.73,2901.24,13918.05
9244.529999999999,-5081.8949999999995,37877.805,-5949.585,13643.73,-11207.43,3629.295,13738.095
9177.119999999999,-5201.595,38056.185,-5988.105,13610.205,-11139.57,3641.805,13866.164999999999
