ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-24600.105,-27402.3,17502.48,15084.99,-14987.835,-25430.895,73192.545,-11730.555
-24101.37,-26776.844999999998,17806.364999999998,15188.67,-15416.414999999999,-26560.395,72013.00499999999,-11327.895
-24033.149999999998,-26680.995,17927.055,15268.68,-15565.949999999999,-27008.19,71365.77,-11182.23
-24160.635,-26888.489999999998,17886.87,15292.439999999999,-15504.39,-26905.23,71249.625,-11229.75
-24219.495,-27023.94,17839.62,15304.814999999999,-15418.755,-26725.77,71248.68,-11278.664999999999
-24533.19,-27459.0,17675.91,15263.369999999999,-15173.865,-26099.64,71731.485,-11522.564999999999
-25070.085,-28028.204999999998,17375.67,15151.949999999999,-14770.394999999999,-25015.725,72770.58,-11956.814999999999
-25241.489999999998,-28133.414999999997,17237.745,15062.535,-14598.0,-24505.649999999998,73362.555,-12156.255
-25168.14,-27991.754999999997,17255.835,15037.92,-14631.029999999999,-24548.67,73423.53,-12122.955
-25056.629999999997,-27874.35,17300.204999999998,15035.085,-14711.58,-24730.965,73296.18,-12029.22
-24669.225,-27450.765,17447.67,15059.88,-14978.609999999999,-25402.905,72664.92,-11765.34
-24137.37,-26891.28,17731.62,15162.3,-15397.064999999999,-26519.535,71491.59,-11347.92
-24048.629999999997,-26809.829999999998,17857.62,15248.474999999999,-15547.724999999999,-26969.039999999997,70844.12999999999,-11202.93
-24176.745,-26937.315,17856.719999999998,15284.385,-15493.68,-26874.045,70715.52,-11255.805
-24266.969999999998,-27062.504999999997,17830.98,15290.64,-15419.88,-26706.555,70733.16,-11338.47
-24594.48,-27488.43,17650.665,15234.75,-15186.33,-26089.335,71226.58499999999,-11589.795
-25117.155,-28060.379999999997,17370.945,15146.46,-14770.755,-24991.29,72243.135,-11972.789999999999
-25290.09,-28170.539999999997,17231.175,15065.369999999999,-14597.234999999999,-24484.77,72832.95,-12157.965
-25142.129999999997,-28015.829999999998,17255.07,15036.66,-14635.394999999999,-24534.135,72884.385,-12107.654999999999
-25037.055,-27873.989999999998,17285.76,15019.83,-14728.095,-24724.62,72770.12999999999,-12044.97
-24673.86,-27438.03,17452.125,15055.695,-14995.664999999999,-25396.02,72144.765,-11793.96
-24144.93,-26824.094999999998,17737.515,15161.039999999999,-15412.59,-26513.37,70966.75499999999,-11368.484999999999
-24066.135,-26725.41,17856.54,15237.404999999999,-15564.465,-26964.719999999998,70322.985,-11228.265
-24199.245,-26935.245,17832.78,15260.58,-15513.255,-26871.39,70217.45999999999,-11292.345
-24271.515,-27099.719999999998,17803.44,15273.09,-15432.84,-26694.945,70224.20999999999,-11348.46
-24606.405,-27518.85,17610.57,15210.359999999999,-15197.31,-26073.225,70713.09,-11602.71
-25130.024999999998,-28042.829999999998,17332.065,15110.505,-14783.49,-24974.684999999998,71731.26,-12018.6
-25343.504999999997,-28151.594999999998,17208.225,15030.269999999999,-14603.355,-24453.945,72318.555,-12224.97
-25255.485,-28047.87,17216.01,14993.189999999999,-14639.445,-24492.69,72379.44,-12179.43
-25145.504999999997,-27949.454999999998,17253.0,14995.574999999999,-14721.21,-24670.62,72255.19499999999,-12087.765
-24767.145,-27542.16,17424.495,15049.529999999999,-14983.65,-25335.45,71640.135,-11827.17
-24191.325,-27000.945,17708.175,15150.779999999999,-15413.535,-26463.645,70494.20999999999,-11406.33
-24026.489999999998,-26882.684999999998,17828.82,15232.59,-15568.154999999999,-26920.664999999997,69836.22,-11227.859999999999
-24150.195,-27012.42,17792.594999999998,15243.615,-15514.695,-26824.545,69714.27,-11289.105
-24292.53,-27152.504999999997,17738.19,15229.755,-15439.59,-26649.09,69732.765,-11383.199999999999
-24690.105,-27521.19,17569.8,15167.744999999999,-15207.75,-26028.899999999998,70220.97,-11680.47
-25209.135,-27996.75,17300.655,15064.38,-14795.91,-24926.94,71232.525,-12099.779999999999
-25397.504999999997,-28116.719999999998,17169.704999999998,14986.394999999999,-14615.595,-24401.475,71817.48,-12280.68
-25332.254999999997,-28000.079999999998,17189.684999999998,14976.855,-14648.894999999999,-24438.285,71879.58,-12239.595
-25186.364999999998,-27948.6,17236.079999999998,15001.019999999999,-14726.609999999999,-24616.485,71756.81999999999,-12126.465
-24738.93,-27650.969999999998,17387.145,15036.21,-14991.164999999999,-25281.18,71153.91,-11838.689999999999
-24154.875,-27067.004999999997,17656.605,15120.585,-15420.105,-26406.27,69993.09,-11419.109999999999
-24027.975,-26860.32,17792.82,15195.33,-15582.33,-26868.96,69325.155,-11278.529999999999
-24191.01,-26998.245,17779.184999999998,15222.869999999999,-15525.359999999999,-26768.565,69204.06,-11341.664999999999
-24354.629999999997,-27115.289999999997,17746.155,15233.22,-15443.775,-26587.215,69217.875,-11408.805
-24757.155,-27550.215,17566.695,15175.08,-15210.855,-25964.954999999998,69710.895,-11674.17
-25230.42,-28114.739999999998,17271.27,15062.13,-14805.855,-24869.52,70740.855,-12104.82
-25357.77,-28202.895,17144.01,14986.035,-14621.31,-24338.114999999998,71320.72499999999,-12278.789999999999
-25273.844999999998,-28056.149999999998,17164.305,14967.224999999999,-14653.305,-24372.719999999998,71379.18,-12233.34
-25155.0,-27940.95,17211.105,14974.785,-14735.385,-24552.045,71255.47499999999,-12134.295
-24785.235,-27588.735,17372.745,15023.34,-14991.39,-25206.344999999998,70646.805,-11866.59
-24264.135,-27041.265,17636.085,15103.08,-15421.904999999999,-26331.885,69500.565,-11470.77
-24136.469999999998,-26912.475,17749.35,15169.05,-15579.72,-26794.215,68841.765,-11315.43
-24276.195,-27063.18,17718.12,15177.51,-15526.98,-26697.735,68724.81,-11386.08
-24397.649999999998,-27161.414999999997,17676.495,15171.164999999999,-15454.305,-26523.989999999998,68740.515,-11478.6
-24757.065,-27546.39,17524.934999999998,15129.81,-15216.57,-25903.98,69217.47,-11735.685
-25294.23,-28109.204999999998,17258.579999999998,15029.414999999999,-14810.58,-24812.64,70245.045,-12143.88
-25497.54,-28339.379999999997,17119.17,14949.945,-14631.39,-24290.19,70846.56,-12323.97
-25347.329999999998,-28160.594999999998,17134.829999999998,14939.055,-14663.07,-24331.545,70904.87999999999,-12280.725
-25153.875,-28020.285,17164.98,14948.369999999999,-14745.869999999999,-24515.82,70788.555,-12177.81
-24803.325,-27647.414999999997,17323.2,14975.369999999999,-15009.93,-25175.34,70194.95999999999,-11919.465
-24264.719999999998,-27077.265,17601.434999999998,15068.43,-15430.095,-26290.26,69034.68,-11488.68
-24153.03,-26994.329999999998,17688.465,15113.43,-15598.845,-26759.43,68394.33,-11354.76
-24302.655,-27114.164999999997,17659.26,15127.244999999999,-15544.08,-26659.98,68270.22,-11424.24
-24446.16,-27218.07,17634.105,15145.65,-15463.529999999999,-26482.32,68282.325,-11513.25
-24811.065,-27602.414999999997,17491.68,15118.695,-15222.015,-25862.579999999998,68760.855,-11767.635
-25330.59,-28109.07,17231.265,15017.085,-14818.23,-24774.165,69792.795,-12195.81
-25476.75,-28280.34,17084.475,14928.48,-14646.555,-24258.195,70402.72499999999,-12377.97
-25323.12,-28218.195,17086.995,14921.144999999999,-14671.89,-24291.09,70463.88,-12299.085
-25215.57,-28088.46,17137.71,14927.4,-14752.484999999999,-24470.55,70346.52,-12219.3
-24858.765,-27659.43,17289.45,14947.83,-15022.484999999999,-25133.805,69750.0,-11980.98
-24309.0,-27037.305,17589.059999999998,15048.539999999999,-15445.08,-26253.855,68584.31999999999,-11554.02
-24197.219999999998,-26924.175,17706.645,15120.18,-15604.65,-26715.69,67933.305,-11397.51
-24312.645,-27114.975,17666.37,15136.199999999999,-15551.82,-26619.614999999998,67819.545,-11452.59
-24427.485,-27284.085,17603.46,15132.869999999999,-15471.99,-26440.649999999998,67838.895,-11521.935
-24824.969999999998,-27686.879999999997,17447.489999999998,15090.3,-15231.599999999999,-25820.1,68322.555,-11786.355
-25405.11,-28223.19,17169.93,14984.73,-14828.535,-24728.399999999998,69361.965,-12231.945
-25536.239999999998,-28325.879999999997,17034.03,14894.955,-14658.39,-24207.84,69958.89,-12428.91
-25414.649999999998,-28186.379999999997,17048.34,14861.205,-14698.08,-24246.225,70022.43,-12389.67
-25326.855,-28045.754999999997,17107.92,14876.505,-14767.47,-24409.215,69896.925,-12289.68
-25002.675,-27657.989999999998,17272.26,14931.359999999999,-15015.285,-25049.835,69300.855,-12033.135
-24391.98,-27199.934999999998,17543.79,15044.76,-15435.539999999999,-26169.03,68157.675,-11577.779999999999
-24199.649999999998,-27116.594999999998,17646.39,15098.22,-15612.57,-26651.789999999997,67519.26,-11422.664999999999
-24318.855,-27159.03,17635.545,15110.955,-15563.43,-26561.565,67393.665,-11488.32
-24458.535,-27271.44,17604.18,15116.265,-15484.904999999999,-26383.004999999997,67407.20999999999,-11568.195
-24847.965,-27704.789999999997,17434.89,15068.295,-15244.335,-25759.305,67892.44499999999,-11839.365
-25400.114999999998,-28277.594999999998,17132.67,14945.535,-14845.68,-24670.395,68938.2,-12281.22
-25555.95,-28399.454999999998,16982.01,14853.375,-14673.375,-24148.44,69537.285,-12460.095
-25443.315,-28253.25,16992.809999999998,14836.5,-14703.164999999999,-24181.245,69592.545,-12408.345
-25367.175,-28095.48,17036.954999999998,14833.394999999999,-14792.085,-24366.105,69466.905,-12348.765
-25006.545,-27724.905,17213.985,14879.205,-15047.144999999999,-25015.68,68870.385,-12087.135
-24437.835,-27241.739999999998,17498.88,14990.355,-15459.974999999999,-26130.195,67736.655,-11640.555
-24302.295,-27087.614999999998,17596.934999999998,15051.779999999999,-15626.97,-26604.765,67087.485,-11486.295
-24392.07,-27211.635,17582.085,15071.4,-15579.045,-26518.004999999997,66969.81,-11543.67
-24479.82,-27318.69,17545.95,15071.085,-15499.394999999999,-26339.579999999998,66967.47,-11595.24
-24853.094999999998,-27681.344999999998,17376.885,15016.545,-15265.394999999999,-25726.364999999998,67442.08499999999,-11854.215
-25419.195,-28217.295,17102.7,14918.535,-14854.814999999999,-24629.94,68479.47,-12295.574999999999
-25618.995,-28377.18,16969.095,14838.029999999999,-14679.359999999999,-24106.14,69096.015,-12495.779999999999
-25494.12,-28284.614999999998,16986.465,14831.099999999999,-14711.894999999999,-24142.815,69165.98999999999,-12432.465
-25312.05,-28128.42,17064.315,14862.015,-14788.439999999999,-24320.7,69037.83,-12310.02
-24929.1,-27790.965,17216.91,14899.545,-15045.255,-24970.68,68445.27,-12043.215
-24383.879999999997,-27221.219999999998,17485.559999999998,14984.865,-15467.939999999999,-26089.739999999998,67300.245,-11620.215
-24299.82,-27107.414999999997,17591.445,15039.63,-15635.88,-26563.59,66663.36,-11495.07
-24430.094999999998,-27222.344999999998,17572.59,15054.255,-15589.349999999999,-26474.039999999997,66548.43,-11571.885
