ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
20484.585,10838.34,11760.345,2932.02,-91827.54,-27443.835,18916.245,-6547.23
20484.09,10836.81,11756.654999999999,2928.825,-91832.805,-27448.695,18913.86,-6549.255
20482.2,10840.455,11765.385,2941.1549999999997,-91831.275,-27442.395,18899.82,-6559.38
20468.969999999998,10834.335,11769.39,2961.585,-91799.37,-27408.195,18883.575,-6576.389999999999
20470.32,10831.635,11771.865,2973.5099999999998,-91780.065,-27374.219999999998,18893.969999999998,-6572.115
20468.88,10830.06,11769.435,2968.605,-91785.69,-27377.28,18890.505,-6577.38
20462.805,10822.095,11754.945,2948.4,-91802.87999999999,-27397.71,18892.575,-6580.08
20469.239999999998,10825.695,11750.58,2932.6949999999997,-91824.84,-27425.565,18895.005,-6571.844999999999
20472.704999999998,10832.805,11753.64,2922.48,-91844.325,-27442.305,18885.915,-6569.955
20468.835,10831.635,11756.564999999999,2925.585,-91841.805,-27432.899999999998,18873.36,-6577.695
20465.82,10827.81,11756.07,2936.835,-91829.295,-27414.0,18879.075,-6578.505
20457.18,10823.76,11756.835,2946.285,-91812.735,-27394.739999999998,18879.885,-6584.804999999999
20458.17,10828.484999999999,11757.33,2940.5699999999997,-91818.675,-27404.01,18876.69,-6586.2
20467.71,10837.755,11763.314999999999,2941.9649999999997,-91818.62999999999,-27403.425,18884.52,-6576.48
20465.145,10835.595,11767.41,2958.795,-91796.89499999999,-27382.545,18899.19,-6574.455
20455.965,10828.439999999999,11766.105,2970.855,-91784.97,-27381.465,18893.16,-6584.8949999999995
20455.469999999998,10829.475,11765.744999999999,2963.43,-91793.11499999999,-27391.094999999998,18882.945,-6589.8
20455.965,10829.789999999999,11759.265,2949.435,-91807.65,-27400.05,18883.395,-6588.179999999999
20458.844999999998,10828.305,11759.265,2953.395,-91800.765,-27394.245,18888.48,-6587.46
20453.355,10821.33,11752.38,2947.545,-91800.98999999999,-27389.789999999997,18888.48,-6593.219999999999
20453.535,10825.47,11758.455,2951.685,-91804.76999999999,-27398.204999999998,18881.954999999998,-6596.009999999999
20461.32,10834.335,11766.6,2954.16,-91814.67,-27417.51,18878.805,-6591.554999999999
20465.82,10835.91,11765.205,2948.22,-91824.435,-27433.98,18883.98,-6586.5599999999995
20463.704999999998,10833.345,11764.935,2950.4249999999997,-91820.51999999999,-27430.829999999998,18884.385,-6588.179999999999
20461.995,10835.234999999999,11772.72,2963.205,-91803.105,-27413.1,18889.38,-6591.33
20458.62,10829.88,11762.73,2954.205,-91807.785,-27411.03,18888.704999999998,-6595.38
20456.864999999998,10826.145,11756.475,2949.12,-91811.295,-27404.864999999998,18886.05,-6597.63
20452.905,10824.84,11758.59,2952.54,-91806.12,-27385.065,18879.39,-6605.099999999999
20450.88,10824.48,11761.154999999999,2956.365,-91801.8,-27376.065,18875.25,-6609.825
20451.915,10824.885,11762.775,2956.6349999999998,-91803.19499999999,-27380.25,18868.635,-6613.065
20451.375,10825.65,11762.82,2957.535,-91812.64499999999,-27394.605,18862.92,-6615.09
20453.085,10826.234999999999,11762.055,2953.08,-91819.08,-27399.78,18872.235,-6609.87
20458.26,10830.42,11764.98,2952.9449999999997,-91818.62999999999,-27400.77,18881.415,-6602.175
20461.05,10831.635,11763.539999999999,2950.38,-91825.155,-27409.14,18885.51,-6598.304999999999
20464.245,10833.84,11762.1,2943.9449999999997,-91839.69,-27422.64,18889.559999999998,-6594.255
20457.045,10827.63,11753.46,2935.2599999999998,-91844.81999999999,-27429.164999999997,18879.344999999998,-6603.12
20455.11,10831.32,11759.49,2944.7999999999997,-91830.06,-27418.05,18872.55,-6608.34
20452.68,10833.255,11764.89,2955.87,-91811.925,-27395.28,18875.16,-6612.344999999999
20452.184999999998,10832.805,11762.055,2953.17,-91815.61499999999,-27392.895,18873.27,-6613.74
20450.61,10831.005,11757.734999999999,2945.16,-91824.795,-27408.87,18871.38,-6613.38
20456.91,10832.895,11758.23,2941.245,-91829.97,-27413.954999999998,18885.105,-6603.48
20455.649999999998,10829.205,11754.18,2933.37,-91840.31999999999,-27425.565,18890.46,-6601.005
20451.375,10824.705,11748.465,2925.315,-91847.655,-27430.515,18891.63,-6603.57
20450.969999999998,10823.58,11746.574999999999,2918.16,-91856.97,-27436.815,18890.954999999998,-6606.134999999999
20454.93,10827.765,11756.835,2932.4249999999997,-91843.065,-27419.579999999998,18895.005,-6604.965
20443.995,10818.945,11749.725,2931.39,-91839.375,-27414.585,18882.63,-6616.844999999999
20438.864999999998,10814.895,11744.234999999999,2926.935,-91844.955,-27417.914999999997,18878.85,-6621.165
20438.055,10810.8,11737.98,2919.33,-91857.69,-27433.754999999997,18875.43,-6621.57
20443.77,10810.98,11731.41,2908.98,-91871.28,-27450.585,18882.855,-6613.875
20454.12,10816.289999999999,11732.13,2900.9249999999997,-91882.935,-27464.489999999998,18893.385,-6604.065
20445.66,10808.234999999999,11725.74,2894.895,-91889.73,-27469.35,18886.77,-6611.4
20441.565,10809.27,11731.904999999999,2905.245,-91878.345,-27451.44,18882.225,-6615.405
20439.18,10808.279999999999,11736.404999999999,2923.83,-91847.43,-27420.12,18881.1,-6618.33
20435.355,10808.279999999999,11741.715,2933.2799999999997,-91837.845,-27410.985,18875.7,-6626.925
20443.77,10811.43,11737.845,2921.31,-91861.56,-27420.84,18886.95,-6615.8099999999995
20438.325,10801.44,11725.425,2909.6549999999997,-91873.845,-27430.02,18877.364999999998,-6620.94
20443.905,10808.685,11733.3,2918.9249999999997,-91865.11499999999,-27426.914999999997,18877.995,-6618.105
20442.735,10806.93,11729.97,2915.46,-91872.9,-27434.969999999998,18879.614999999998,-6618.465
20437.38,10802.295,11722.59,2901.33,-91892.43,-27447.795,18877.5,-6622.965
20435.85,10803.24,11723.445,2897.865,-91894.815,-27451.844999999998,18877.995,-6623.235
20434.59,10801.08,11723.984999999999,2902.6349999999998,-91891.53,-27445.14,18879.885,-6623.55
20435.445,10800.855,11727.404999999999,2911.9049999999997,-91880.955,-27436.545,18881.505,-6621.48
20439.989999999998,10804.725,11731.545,2920.0499999999997,-91874.205,-27428.715,18887.535,-6616.889999999999
20437.92,10804.23,11731.455,2922.615,-91870.2,-27421.559999999998,18888.84,-6620.715
20436.48,10805.085,11732.939999999999,2922.345,-91867.455,-27424.844999999998,18892.89,-6623.775
20437.245,10801.44,11725.109999999999,2906.775,-91886.175,-27443.07,18892.71,-6624.179999999999
20442.195,10803.51,11727.18,2905.6949999999997,-91892.745,-27450.495,18893.969999999998,-6619.7699999999995
20450.969999999998,10809.135,11732.939999999999,2906.91,-91900.8,-27463.68,18900.585,-6612.03
20448.09,10806.119999999999,11726.865,2896.83,-91917.62999999999,-27475.829999999998,18902.88,-6614.054999999999
20443.32,10807.02,11730.51,2901.7799999999997,-91911.64499999999,-27466.02,18892.98,-6622.38
20435.265,10802.16,11727.135,2901.7799999999997,-91905.84,-27464.129999999997,18883.755,-6630.75
20439.855,10808.73,11738.16,2918.115,-91881.09,-27442.215,18883.934999999998,-6627.69
20439.719999999998,10805.984999999999,11733.345,2917.89,-91871.73,-27433.485,18896.76,-6624.179999999999
20439.899999999998,10804.859999999999,11730.51,2912.805,-91876.455,-27439.289999999997,18901.665,-6624.2699999999995
20438.325,10804.005,11729.609999999999,2910.5099999999998,-91877.12999999999,-27452.295,18902.34,-6627.195
20433.149999999998,10801.529999999999,11725.83,2900.16,-91894.275,-27476.82,18898.155,-6632.594999999999
20430.989999999998,10799.955,11720.43,2889.18,-91906.47,-27481.32,18891.63,-6636.69
20435.895,10803.33,11724.21,2890.665,-91903.76999999999,-27463.995,18887.895,-6634.98
20433.825,10801.035,11722.994999999999,2896.6949999999997,-91889.28,-27437.039999999997,18892.71,-6635.295
20430.36,10796.67,11717.505,2893.275,-91890.765,-27430.02,18893.385,-6639.705
20425.274999999998,10791.675,11714.805,2893.5,-91893.51,-27433.395,18883.125,-6646.275
20424.42,10790.55,11719.17,2903.9849999999997,-91880.595,-27423.719999999998,18881.37,-6646.59
20425.364999999998,10793.475,11723.535,2905.02,-91881.045,-27428.309999999998,18882.495,-6645.33
20432.07,10801.484999999999,11731.859999999999,2910.285,-91879.83,-27433.125,18889.02,-6637.995
20434.995,10800.855,11727.494999999999,2904.21,-91888.73999999999,-27441.495,18892.305,-6634.53
20426.715,10789.695,11712.689999999999,2890.845,-91902.69,-27456.075,18886.68,-6639.525
20423.204999999998,10787.085,11713.05,2894.895,-91895.67,-27448.829999999998,18885.69,-6642.855
20416.725,10783.35,11714.085,2898.9449999999997,-91894.545,-27450.629999999997,18876.645,-6652.3949999999995
20419.92,10786.005,11712.42,2891.79,-91904.67,-27466.829999999998,18877.68,-6649.83
20422.934999999998,10790.46,11710.305,2879.5499999999997,-91919.385,-27485.954999999998,18878.985,-6646.1849999999995
