ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-9946.89,-18903.87,-186.795,-21603.105,-13904.685,-34277.174999999996,-7669.799999999999,677.61
-9879.93,-18705.78,81.99,-21483.495,-13908.644999999999,-34348.59,-7769.16,690.885
-9811.125,-18596.745,256.275,-21408.39,-13799.835,-34385.174999999996,-7933.905,734.535
-9739.305,-18642.645,170.14499999999998,-21357.765,-13506.435,-34301.07,-7951.41,833.13
-9745.38,-18788.445,-76.99499999999999,-21443.895,-13502.475,-34256.295,-7752.105,887.13
-9799.244999999999,-18764.145,-50.85,-21515.94,-13734.045,-34438.005,-7727.085,830.8349999999999
-9901.89,-18749.34,136.07999999999998,-21510.09,-13835.835,-34451.775,-7729.424999999999,735.03
-9923.265,-18758.475,321.21,-21504.6,-13949.82,-34499.52,-7743.599999999999,747.045
-9883.395,-18815.219999999998,384.615,-21485.969999999998,-13889.43,-34446.195,-7795.17,816.3
-9870.164999999999,-18968.67,-56.97,-21628.17,-13809.555,-34307.19,-7686.719999999999,851.355
-9899.64,-19029.87,-386.28,-21612.69,-13673.07,-34181.055,-7591.049999999999,828.63
-10113.93,-19053.315,-233.64,-21467.34,-13658.355,-34198.515,-7617.33,689.22
-10212.3,-19026.18,76.95,-21464.954999999998,-13801.769999999999,-34246.575,-7591.23,622.17
-10067.58,-18937.755,223.47,-21491.37,-13878.99,-34264.619999999995,-7588.71,688.725
-9881.234999999999,-18895.995,230.94,-21464.19,-13922.55,-34389.045,-7692.75,736.9649999999999
-9714.914999999999,-18861.39,219.78,-21384.945,-13869.045,-34455.915,-7881.929999999999,807.435
-9623.16,-18802.079999999998,-28.08,-21505.14,-13873.14,-34476.615,-7891.29,907.4699999999999
-9669.869999999999,-18799.425,-298.575,-21656.835,-13862.205,-34388.235,-7765.92,903.3299999999999
-9689.94,-18700.29,-252.17999999999998,-21614.94,-13811.49,-34358.49,-7744.7699999999995,866.0699999999999
-9653.039999999999,-18486.585,-45.089999999999996,-21462.12,-13786.92,-34401.96,-7787.5199999999995,827.775
-9642.15,-18322.695,222.075,-21330.36,-13792.635,-34449.165,-7828.29,797.535
-9881.64,-18539.28,389.565,-21356.684999999998,-13909.365,-34479.9,-7793.865,688.005
-10103.22,-18887.895,276.705,-21557.969999999998,-14193.494999999999,-34461.99,-7630.83,641.5649999999999
