ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-15926.355,-28268.73,-12725.055,96180.48,-5856.929999999999,-30769.605,-9025.425,-357.615
-15929.91,-28276.695,-12729.105,96217.92,-5907.195,-30845.34,-9020.385,-356.76
-15940.619999999999,-28277.73,-12709.17,96252.48,-5839.514999999999,-30805.335,-9020.34,-363.195
-15919.38,-28256.219999999998,-12681.0,96270.97499999999,-5797.349999999999,-30799.8,-9014.49,-346.5
-15922.305,-28259.37,-12689.1,96305.76,-5797.349999999999,-30798.539999999997,-9009.0,-348.79499999999996
-15933.599999999999,-28272.015,-12710.295,96350.535,-5827.005,-30814.289999999997,-9013.41,-356.265
-15933.51,-28271.295,-12708.539999999999,96382.215,-5816.655,-30801.735,-9024.119999999999,-359.145
-15927.39,-28269.675,-12706.425,96420.33,-5821.38,-30816.09,-9023.76,-354.78
-15926.58,-28271.295,-12708.9,96458.04,-5820.03,-30802.32,-9022.77,-353.34
-15916.005,-28256.535,-12693.645,96480.45,-5809.724999999999,-30792.015,-9018.045,-345.10499999999996
-15917.894999999999,-28250.504999999997,-12688.47,96516.135,-5813.955,-30799.305,-9022.77,-350.37
-15920.82,-28265.895,-12707.189999999999,96531.61499999999,-5818.275,-30793.725,-9023.49,-348.34499999999997
-15921.135,-28273.32,-12717.539999999999,96566.84999999999,-5813.37,-30779.73,-9026.1,-346.77
-15922.845,-28266.614999999998,-12722.805,96599.295,-5838.4349999999995,-30787.605,-9024.255,-351.99
-15929.324999999999,-28270.664999999997,-12716.595,96626.06999999999,-5833.889999999999,-30758.445,-9017.505,-352.53
-15931.664999999999,-28277.145,-12714.39,96668.73,-5866.695,-30822.344999999998,-9016.065,-350.145
-15930.269999999999,-28263.465,-12688.515,96701.4,-5806.08,-30808.844999999998,-9024.255,-359.01
-15937.785,-28271.7,-12698.64,96735.19499999999,-5781.87,-30766.995,-9027.045,-363.91499999999996
-15940.529999999999,-28275.93,-12709.529999999999,96783.75,-5819.49,-30784.77,-9025.695,-363.41999999999996
-15932.205,-28268.82,-12707.279999999999,96816.735,-5839.65,-30830.039999999997,-9031.32,-360.135
-15925.14,-28261.485,-12695.445,96842.06999999999,-5799.735,-30796.92,-9028.305,-353.655
-15938.775,-28274.579999999998,-12704.355,96878.47499999999,-5809.905,-30796.11,-9030.285,-361.16999999999996
-15942.42,-28275.795,-12708.539999999999,96892.37999999999,-5822.1449999999995,-30803.489999999998,-9019.755,-361.395
-15923.07,-28257.344999999998,-12697.92,96909.93,-5824.98,-30807.27,-9020.52,-350.59499999999997
-15927.974999999999,-28263.51,-12702.375,96950.87999999999,-5826.51,-30798.36,-9027.045,-353.52
-15933.555,-28266.57,-12714.525,96979.86,-5859.495,-30773.43,-9025.065,-360.135
-15933.42,-28264.23,-12722.67,97017.075,-5873.445,-30738.42,-9024.39,-359.55
-15942.465,-28277.145,-12731.76,97064.685,-5868.54,-30738.105,-9037.395,-366.34499999999997
-15919.83,-28258.155,-12697.02,97097.04,-5816.969999999999,-30766.05,-9037.484999999999,-349.2
-15924.689999999999,-28267.469999999998,-12702.555,97129.485,-5847.4349999999995,-30876.75,-9023.895,-347.805
-15916.5,-28257.66,-12699.045,97145.28,-5815.26,-30870.989999999998,-9015.705,-344.88
-15917.31,-28257.075,-12706.289999999999,97159.905,-5754.285,-30723.344999999998,-9026.865,-351.22499999999997
-15921.585,-28266.075,-12715.695,97178.625,-5753.61,-30627.989999999998,-9024.39,-347.03999999999996
-15921.269999999999,-28270.664999999997,-12708.585,97203.33,-5863.455,-30842.414999999997,-9011.34,-339.615
-15924.779999999999,-28261.485,-12688.83,97248.465,-5879.5199999999995,-30923.864999999998,-9014.58,-347.58
-15928.154999999999,-28255.23,-12702.645,97274.51999999999,-5821.695,-30784.14,-9027.315,-361.53
-15909.435,-28248.075,-12705.705,97294.185,-5846.94,-30715.92,-9041.13,-344.78999999999996
-15921.09,-28251.27,-12689.64,97338.33,-5843.5199999999995,-30768.074999999997,-9030.06,-353.43
-15919.199999999999,-28247.715,-12678.119999999999,97370.595,-5859.179999999999,-30912.885,-9002.654999999999,-347.49
-15908.13,-28242.765,-12675.824999999999,97381.935,-5859.405,-30938.85,-8993.835,-338.265
-15921.72,-28257.12,-12689.775,97401.78,-5806.755,-30883.41,-9001.215,-346.77
-15929.82,-28264.5,-12697.289999999999,97425.9,-5805.719999999999,-30844.62,-9010.8,-352.305
-15923.295,-28258.829999999998,-12693.869999999999,97455.825,-5814.2699999999995,-30818.745,-9011.115,-348.12
