ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-10386.855,-19230.93,-299.15999999999997,-21874.184999999998,-14291.1,-35492.354999999996,-8905.68,-96.3
-10465.02,-19302.57,-362.115,-21933.135,-14346.63,-35500.86,-8885.115,-159.84
-10436.265,-19260.36,-321.93,-21904.065,-14330.205,-35517.375,-8935.109999999999,-153.09
-10444.994999999999,-19268.28,-331.2,-21915.899999999998,-14333.265,-35481.869999999995,-8929.8,-157.59
-10431.855,-19241.64,-308.745,-21908.879999999997,-14343.93,-35476.74,-8978.805,-174.825
-10345.994999999999,-19143.18,-224.595,-21868.965,-14357.07,-35525.34,-9048.51,-121.99499999999999
-10326.555,-19119.105,-199.39499999999998,-21859.515,-14373.269999999999,-35589.06,-9011.43,-89.865
-10397.115,-19197.989999999998,-258.34499999999997,-21872.79,-14339.34,-35560.619999999995,-8932.59,-137.07
-10440.81,-19268.1,-328.77,-21919.14,-14351.894999999999,-35544.78,-8912.205,-146.34
-10453.41,-19285.245,-341.955,-21909.195,-14318.144999999999,-35505.9,-8919.27,-155.51999999999998
-10449.675,-19281.375,-342.09,-21914.37,-14329.755,-35508.195,-8924.265,-155.7
-10445.535,-19269.18,-331.245,-21914.684999999998,-14344.154999999999,-35525.43,-8945.505,-166.725
-10444.275,-19268.954999999998,-330.97499999999997,-21917.295,-14349.105,-35528.939999999995,-8954.775,-165.915
-10443.33,-19263.329999999998,-325.89,-21919.5,-14359.005,-35542.395,-8985.42,-173.655
-10441.574999999999,-19264.86,-329.13,-21923.954999999998,-14363.64,-35542.305,-8974.08,-168.345
-10442.744999999999,-19265.489999999998,-330.12,-21922.649999999998,-14363.01,-35541.045,-8974.8,-169.155
-10441.845,-19264.005,-327.87,-21921.795,-14363.234999999999,-35540.64,-8978.355,-169.515
-10436.805,-19256.895,-324.0,-21926.969999999998,-14372.685,-35546.49,-8981.279999999999,-166.995
-10436.85,-19256.219999999998,-325.53,-21932.415,-14380.83,-35550.225,-8981.414999999999,-167.715
-10436.625,-19255.77,-324.0,-21932.64,-14383.574999999999,-35551.305,-8983.305,-166.995
-10425.24,-19245.96,-314.41499999999996,-21924.405,-14377.185,-35545.77,-8979.975,-157.545
-10435.41,-19257.795,-324.53999999999996,-21930.254999999997,-14383.035,-35557.38,-8992.17,-167.76
-10436.895,-19262.07,-328.59,-21930.795,-14376.689999999999,-35559.18,-8991.359999999999,-168.66
-10429.605,-19255.32,-321.47999999999996,-21923.774999999998,-14367.105,-35549.145,-8986.994999999999,-161.14499999999998
-10430.145,-19255.05,-321.97499999999997,-21925.934999999998,-14372.595,-35552.34,-8990.82,-163.89
-10438.02,-19261.395,-327.42,-21931.065,-14379.57,-35560.034999999996,-8999.414999999999,-173.655
-10429.244999999999,-19253.835,-321.525,-21924.809999999998,-14371.65,-35551.395,-8991.18,-163.845
-10437.119999999999,-19262.7,-329.625,-21929.805,-14376.06,-35554.229999999996,-8995.77,-171.855
-10446.39,-19267.739999999998,-333.945,-21935.34,-14381.595,-35552.79,-8993.789999999999,-182.565
-10439.82,-19258.425,-332.235,-21949.469999999998,-14408.505,-35571.33,-9008.19,-184.005
-10400.22,-19227.78,-306.315,-21931.245,-14400.045,-35566.83,-9011.97,-143.325
-10416.69,-19241.505,-315.81,-21946.32,-14418.675,-35572.14,-8989.244999999999,-152.055
-10432.755,-19263.42,-341.505,-21976.829999999998,-14450.49,-35593.47,-8981.46,-154.035
-10430.595,-19253.385,-329.49,-21964.004999999997,-14441.67,-35599.994999999995,-9008.46,-155.07
-10388.295,-19187.954999999998,-259.065,-21896.37,-14386.185,-35590.049999999996,-9070.065,-160.245
-10367.369999999999,-19177.425,-250.33499999999998,-21885.57,-14370.615,-35569.619999999995,-9003.779999999999,-124.96499999999999
-10441.44,-19264.41,-323.72999999999996,-21917.879999999997,-14365.26,-35539.83,-8950.68,-169.47
-10451.88,-19268.954999999998,-324.045,-21897.989999999998,-14324.175,-35541.9,-8984.115,-189.98999999999998
-10419.39,-19252.844999999998,-318.195,-21890.565,-14307.164999999999,-35515.305,-8980.154999999999,-156.69
-10397.565,-19230.795,-298.62,-21881.565,-14310.765,-35513.369999999995,-9017.234999999999,-149.445
-10384.92,-19213.065,-280.53,-21878.82,-14326.064999999999,-35532.045,-9013.68,-139.185
-10403.1,-19221.75,-287.055,-21896.594999999998,-14351.715,-35526.465,-8977.545,-152.91
-10416.15,-19219.545,-284.4,-21897.765,-14356.619999999999,-35523.36,-9001.71,-179.19
-10365.119999999999,-19175.085,-247.905,-21869.82,-14343.345,-35560.215,-9030.555,-136.98
-10385.055,-19215.54,-282.87,-21888.989999999998,-14344.605,-35563.32,-8944.875,-114.57
-10424.565,-19264.5,-326.52,-21913.605,-14344.56,-35529.03,-8919.855,-139.36499999999998
-10436.31,-19277.505,-340.2,-21924.315,-14350.14,-35517.195,-8942.31,-155.79
-10437.3,-19274.085,-338.4,-21928.05,-14362.965,-35534.385,-8962.335,-164.475
-10425.33,-19259.37,-323.865,-21915.09,-14354.505,-35532.63,-8965.71,-155.11499999999998
-10419.615,-19252.035,-315.63,-21906.989999999998,-14350.68,-35538.165,-8981.82,-153.9
-10394.279999999999,-19219.905,-283.005,-21876.03,-14322.06,-35521.155,-8990.73,-141.93
-10400.895,-19226.43,-291.015,-21890.61,-14338.529999999999,-35526.015,-8985.555,-145.53
-10410.345,-19242.225,-310.995,-21917.07,-14364.404999999999,-35532.854999999996,-8955.99,-140.4
-10420.965,-19253.34,-320.13,-21921.93,-14367.644999999999,-35529.525,-8952.795,-149.57999999999998
-10421.685,-19255.094999999998,-322.695,-21927.105,-14375.115,-35535.465,-8956.664999999999,-148.85999999999999
-10422.675,-19253.79,-323.59499999999997,-21929.76,-14379.255,-35538.39,-8960.715,-152.01
-10418.355,-19243.215,-311.58,-21916.89,-14367.15,-35529.93,-8979.57,-162.26999999999998
-10405.125,-19228.77,-298.485,-21906.405,-14367.015,-35562.825,-9001.89,-150.165
-10407.33,-19234.395,-302.13,-21905.46,-14363.505,-35570.25,-8991.99,-150.39
-10412.414999999999,-19249.2,-318.15,-21917.969999999998,-14366.205,-35555.22,-8986.275,-150.48
-10406.97,-19238.94,-302.085,-21893.67,-14333.49,-35519.76,-8972.145,-143.46
-10412.73,-19248.975,-314.37,-21907.575,-14347.574999999999,-35523.405,-8968.949999999999,-145.89
-10409.039999999999,-19247.715,-317.115,-21917.745,-14362.83,-35534.7,-8970.66,-142.38
-10410.119999999999,-19247.175,-316.215,-21917.969999999998,-14366.654999999999,-35537.625,-8976.015,-145.89
-10414.35,-19241.46,-308.88,-21914.145,-14366.34,-35532.99,-8976.96,-159.12
-10421.01,-19242.899999999998,-314.28,-21934.26,-14395.275,-35529.57,-8991.404999999999,-178.155
-10387.08,-19220.445,-302.35499999999996,-21948.57,-14428.26,-35524.215,-9008.055,-140.13
-10364.984999999999,-19189.079999999998,-272.565,-21943.125,-14452.38,-35556.75,-8986.23,-108.49499999999999
-10346.22,-19153.8,-229.725,-21893.219999999998,-14413.095,-35587.53,-8970.074999999999,-105.615
-10369.574999999999,-19183.05,-245.295,-21859.785,-14335.47,-35565.615,-9014.76,-142.82999999999998
-10420.47,-19271.43,-332.955,-21899.879999999997,-14313.644999999999,-35533.665,-8964.359999999999,-140.625
-10415.295,-19264.094999999998,-330.57,-21905.1,-14328.539999999999,-35547.299999999996,-8996.67,-140.94
-10396.26,-19225.62,-289.215,-21874.23,-14311.619999999999,-35538.255,-9033.75,-156.69
-10401.255,-19234.215,-297.315,-21893.265,-14326.605,-35485.56,-8972.279999999999,-149.535
-10446.525,-19293.075,-357.03,-21950.19,-14376.914999999999,-35474.76,-8915.445,-162.72
-10436.085,-19268.864999999998,-338.445,-21946.364999999998,-14405.894999999999,-35581.455,-9005.895,-171.67499999999998
-10374.615,-19182.105,-253.575,-21875.489999999998,-14359.994999999999,-35603.1,-9079.065,-158.48999999999998
-10339.83,-19156.77,-229.095,-21848.579999999998,-14329.125,-35580.645,-9069.119999999999,-130.185
-10368.09,-19201.094999999998,-269.82,-21887.73,-14353.244999999999,-35558.595,-8984.43,-122.985
-10424.34,-19277.864999999998,-339.65999999999997,-21921.3,-14350.814999999999,-35558.685,-8933.805,-145.125
-10433.789999999999,-19287.495,-344.78999999999996,-21900.87,-14302.125,-35506.979999999996,-8944.83,-154.62
-10439.01,-19291.14,-352.755,-21921.84,-14338.17,-35523.405,-8966.385,-165.195
-10427.715,-19274.265,-337.365,-21919.004999999997,-14347.664999999999,-35535.015,-8973.404999999999,-159.93
-10427.49,-19272.555,-338.94,-21929.489999999998,-14364.72,-35549.055,-8983.845,-164.11499999999998
