ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7
-1248.93,-34568.505,33040.935,40815.81,29908.035,2252.88,-18357.524999999998,19180.575
-1245.87,-34571.07,33029.729999999996,40794.21,29871.539999999997,2183.4,-18380.7,19185.975
-1282.77,-34594.2,33015.284999999996,40795.875,29910.645,2218.275,-18388.844999999998,19161.045
-1298.745,-34616.924999999996,32992.695,40784.445,29937.87,2270.25,-18374.399999999998,19130.535
-1266.57,-34596.99,33007.32,40786.38,29919.285,2250.495,-18363.329999999998,19171.079999999998
-1267.425,-34588.395,33016.815,40789.125,29912.715,2281.185,-18371.295,19172.745
-1239.2549999999999,-34551.9,33044.895,40792.68,29889.675,2226.7799999999997,-18377.19,19191.239999999998
-1246.995,-34558.74,33044.805,40804.064999999995,29888.864999999998,2168.5499999999997,-18366.704999999998,19186.559999999998
-1268.73,-34590.24,33024.15,40817.655,29939.445,2231.505,-18373.14,19170.719999999998
-1285.56,-34601.805,33005.744999999995,40788.45,29899.934999999998,2221.29,-18360.63,19166.67
-1257.12,-34555.455,33050.88,40827.15,29934.945,2260.035,-18388.17,19169.55
-1274.85,-34596.72,33009.795,40801.14,29954.114999999998,2299.185,-18353.7,19166.94
-1327.905,-34644.375,32956.155,40728.42,29879.235,2237.85,-18323.415,19105.335
-1321.065,-34614.18,32987.565,40750.2,29866.86,2186.1,-18439.38,19064.34
-1196.685,-34506.09,33096.869999999995,40866.93,29992.32,2290.005,-18413.055,19200.329999999998
-1290.69,-34637.715,32958.72,40740.885,29906.145,2237.49,-18304.605,19198.71
-1346.5349999999999,-34662.51,32939.46,40707.36,29851.605,2218.68,-18328.454999999998,19114.785
-1251.0,-34543.305,33061.005,40816.125,29930.535,2305.485,-18353.79,19157.085
-1194.21,-34504.604999999996,33092.729999999996,40844.835,29946.059999999998,2227.6349999999998,-18403.92,19222.92
-1269.0,-34597.619999999995,32987.744999999995,40741.244999999995,29873.835,2177.46,-18373.14,19188.36
-1332.45,-34654.229999999996,32928.119999999995,40668.705,29783.204999999998,2108.0699999999997,-18368.37,19123.425
-1308.33,-34613.325,32968.619999999995,40702.68,29781.449999999997,2132.91,-18370.35,19144.125
-1201.815,-34511.445,33069.869999999995,40796.325,29835.18,2201.4449999999997,-18285.12,19197.18
-1185.3899999999999,-34509.6,33062.04,40777.29,29787.795,2060.325,-18302.13,19211.76
-1232.6399999999999,-34571.744999999995,33007.365,40729.994999999995,29738.204999999998,1936.395,-18412.02,19216.755
-1396.1699999999998,-34725.735,32883.345,40669.515,29859.03,2234.43,-18280.665,19091.565
-1372.6799999999998,-34683.39,32935.005,40729.32,29966.085,2317.68,-18374.219999999998,19067.309999999998
-1347.57,-34674.299999999996,32940.18,40736.97,29965.995,2295.36,-18391.995,19108.755
-1351.1699999999998,-34673.58,32940.27,40733.46,29944.35,2275.02,-18357.255,19104.84
-1339.965,-34656.075,32950.799999999996,40736.025,29933.73,2259.36,-18365.805,19105.559999999998
-1322.145,-34633.215,32969.835,40747.185,29936.295,2259.63,-18360.405,19116.719999999998
-1311.84,-34618.815,32982.435,40752.36,29932.92,2254.455,-18357.57,19121.625
-1312.74,-34616.115,32983.47,40746.555,29923.11,2247.795,-18336.375,19121.309999999998
-1307.8799999999999,-34600.545,32998.635,40751.01,29919.239999999998,2250.0,-18287.37,19122.21
-1276.245,-34550.64,33052.545,40792.905,29930.895,2250.585,-18326.114999999998,19160.91
-1277.01,-34573.14,33022.71,40751.505,29828.34,2148.435,-18339.614999999998,19152.899999999998
-1296.495,-34596.18,32993.549999999996,40708.305,29733.344999999998,2044.0349999999999,-18315.765,19123.335
-1273.2749999999999,-34571.565,33015.869999999995,40728.06,29758.5,1995.9299999999998,-18362.475,19141.695
-1304.19,-34619.94,32977.665,40741.56,29929.274999999998,2218.3199999999997,-18361.17,19125.719999999998
-1319.49,-34629.03,32973.345,40743.18,29988.27,2354.94,-18329.67,19112.805
